,open_interest
2023-04-24 21:45:00,2027452.0
2023-04-24 22:00:00,2020426.0
2023-04-24 22:15:00,2018238.0
2023-04-24 22:30:00,2019832.0
2023-04-24 22:45:00,2015370.0
2023-04-24 23:00:00,2013507.0
2023-04-25 09:00:00,2014937.0
2023-04-25 09:15:00,2019867.0
2023-04-25 09:30:00,2019140.0
2023-04-25 09:45:00,2018365.0
2023-04-25 10:00:00,2020342.0
2023-04-25 10:15:00,2020226.0
2023-04-25 10:30:00,2023372.0
2023-04-25 10:45:00,2031754.0
2023-04-25 11:00:00,2030585.0
2023-04-25 11:15:00,2024836.0
2023-04-25 11:30:00,2024212.0
2023-04-25 13:30:00,2044357.0
2023-04-25 13:45:00,2052657.0
2023-04-25 14:00:00,2048919.0
2023-04-25 14:15:00,2051005.0
2023-04-25 14:30:00,2054082.0
2023-04-25 14:45:00,2048241.0
2023-04-25 15:00:00,2046197.0
2023-04-25 21:00:00,2053030.0
2023-04-25 21:15:00,2054948.0
2023-04-25 21:30:00,2056868.0
2023-04-25 21:45:00,2051552.0
2023-04-25 22:00:00,2050256.0
2023-04-25 22:15:00,2049624.0
2023-04-25 22:30:00,2047576.0
2023-04-25 22:45:00,2051466.0
2023-04-25 23:00:00,2049809.0
2023-04-26 09:00:00,2053040.0
2023-04-26 09:15:00,2056800.0
2023-04-26 09:30:00,2053697.0
2023-04-26 09:45:00,2045158.0
2023-04-26 10:00:00,2036562.0
2023-04-26 10:15:00,2036162.0
2023-04-26 10:30:00,2035840.0
2023-04-26 10:45:00,2028689.0
2023-04-26 11:00:00,2028515.0
2023-04-26 11:15:00,2026607.0
2023-04-26 11:30:00,2026131.0
2023-04-26 13:30:00,2026544.0
2023-04-26 13:45:00,2024316.0
2023-04-26 14:00:00,2019433.0
2023-04-26 14:15:00,2018354.0
2023-04-26 14:30:00,2020749.0
2023-04-26 14:45:00,2014043.0
2023-04-26 15:00:00,2010382.0
2023-04-26 21:00:00,2003331.0
2023-04-26 21:15:00,1998447.0
2023-04-26 21:30:00,1993730.0
2023-04-26 21:45:00,1993683.0
2023-04-26 22:00:00,1994190.0
2023-04-26 22:15:00,1995359.0
2023-04-26 22:30:00,1996468.0
2023-04-26 22:45:00,1993069.0
2023-04-26 23:00:00,1991873.0
2023-04-27 09:00:00,1995486.0
2023-04-27 09:15:00,1998634.0
2023-04-27 09:30:00,1995855.0
2023-04-27 09:45:00,1994454.0
2023-04-27 10:00:00,2000825.0
2023-04-27 10:15:00,2001619.0
2023-04-27 10:30:00,2005060.0
2023-04-27 10:45:00,2013462.0
2023-04-27 11:00:00,2013157.0
2023-04-27 11:15:00,2008339.0
2023-04-27 11:30:00,2006177.0
2023-04-27 13:30:00,2004613.0
2023-04-27 13:45:00,2013295.0
2023-04-27 14:00:00,2008903.0
2023-04-27 14:15:00,2018936.0
2023-04-27 14:30:00,2019154.0
2023-04-27 14:45:00,2007923.0
2023-04-27 15:00:00,2003400.0
2023-04-27 21:00:00,1997075.0
2023-04-27 21:15:00,1995873.0
2023-04-27 21:30:00,2001041.0
2023-04-27 21:45:00,2002840.0
2023-04-27 22:00:00,1997634.0
2023-04-27 22:15:00,1994466.0
2023-04-27 22:30:00,1984567.0
2023-04-27 22:45:00,1978719.0
2023-04-27 23:00:00,1976676.0
2023-04-28 09:00:00,1980819.0
2023-04-28 09:15:00,1982242.0
2023-04-28 09:30:00,1983489.0
2023-04-28 09:45:00,1982812.0
2023-04-28 10:00:00,1980501.0
2023-04-28 10:15:00,1981002.0
2023-04-28 10:30:00,1978448.0
2023-04-28 10:45:00,1977703.0
2023-04-28 11:00:00,1978657.0
2023-04-28 11:15:00,1976674.0
2023-04-28 11:30:00,1976030.0
2023-04-28 13:30:00,1976117.0
2023-04-28 13:45:00,1975593.0
2023-04-28 14:00:00,1984206.0
2023-04-28 14:15:00,1982544.0
2023-04-28 14:30:00,1978072.0
2023-04-28 14:45:00,1959476.0
2023-04-28 15:00:00,1955066.0
2023-05-04 09:00:00,1973806.0
2023-05-04 09:15:00,1978178.0
2023-05-04 09:30:00,1982228.0
2023-05-04 09:45:00,1987683.0
2023-05-04 10:00:00,1996814.0
2023-05-04 10:15:00,1996964.0
2023-05-04 10:30:00,2002920.0
2023-05-04 10:45:00,1999712.0
2023-05-04 11:00:00,1999617.0
2023-05-04 11:15:00,2000144.0
2023-05-04 11:30:00,1999947.0
2023-05-04 13:30:00,2016603.0
2023-05-04 13:45:00,2025847.0
2023-05-04 14:00:00,2029595.0
2023-05-04 14:15:00,2030933.0
2023-05-04 14:30:00,2033089.0
2023-05-04 14:45:00,2025514.0
2023-05-04 15:00:00,2022762.0
2023-05-04 21:00:00,2065934.0
2023-05-04 21:15:00,2071429.0
2023-05-04 21:30:00,2081563.0
2023-05-04 21:45:00,2088437.0
2023-05-04 22:00:00,2089389.0
2023-05-04 22:15:00,2089062.0
2023-05-04 22:30:00,2089229.0
2023-05-04 22:45:00,2082370.0
2023-05-04 23:00:00,2078074.0
2023-05-05 09:00:00,2086293.0
2023-05-05 09:15:00,2086966.0
2023-05-05 09:30:00,2089195.0
2023-05-05 09:45:00,2092862.0
2023-05-05 10:00:00,2100332.0
2023-05-05 10:15:00,2099220.0
2023-05-05 10:30:00,2107862.0
2023-05-05 10:45:00,2112364.0
2023-05-05 11:00:00,2096451.0
2023-05-05 11:15:00,2094969.0
2023-05-05 11:30:00,2092552.0
2023-05-05 13:30:00,2091501.0
2023-05-05 13:45:00,2089059.0
2023-05-05 14:00:00,2083999.0
2023-05-05 14:15:00,2082233.0
2023-05-05 14:30:00,2078079.0
2023-05-05 14:45:00,2065791.0
2023-05-05 15:00:00,2062499.0
2023-05-05 21:00:00,2074819.0
2023-05-05 21:15:00,2077506.0
2023-05-05 21:30:00,2076228.0
2023-05-05 21:45:00,2074676.0
2023-05-05 22:00:00,2073036.0
2023-05-05 22:15:00,2070811.0
2023-05-05 22:30:00,2071553.0
2023-05-05 22:45:00,2065595.0
2023-05-05 23:00:00,2063268.0
2023-05-08 09:00:00,2067286.0
2023-05-08 09:15:00,2083500.0
2023-05-08 09:30:00,2115979.0
2023-05-08 09:45:00,2122529.0
2023-05-08 10:00:00,2122093.0
2023-05-08 10:15:00,2119749.0
2023-05-08 10:30:00,2110251.0
2023-05-08 10:45:00,2100915.0
2023-05-08 11:00:00,2095528.0
2023-05-08 11:15:00,2091513.0
2023-05-08 11:30:00,2090727.0
2023-05-08 13:30:00,2092151.0
2023-05-08 13:45:00,2103587.0
2023-05-08 14:00:00,2105615.0
2023-05-08 14:15:00,2111630.0
2023-05-08 14:30:00,2113296.0
2023-05-08 14:45:00,2108831.0
2023-05-08 15:00:00,2103628.0
2023-05-08 21:00:00,2096376.0
2023-05-08 21:15:00,2104419.0
2023-05-08 21:30:00,2103683.0
2023-05-08 21:45:00,2105037.0
2023-05-08 22:00:00,2107004.0
2023-05-08 22:15:00,2106207.0
2023-05-08 22:30:00,2106506.0
2023-05-08 22:45:00,2099831.0
2023-05-08 23:00:00,2098993.0
2023-05-09 09:00:00,2098482.0
2023-05-09 09:15:00,2091548.0
2023-05-09 09:30:00,2083356.0
2023-05-09 09:45:00,2078427.0
2023-05-09 10:00:00,2077292.0
2023-05-09 10:15:00,2075094.0
2023-05-09 10:30:00,2079053.0
2023-05-09 10:45:00,2080489.0
2023-05-09 11:00:00,2079158.0
2023-05-09 11:15:00,2070622.0
2023-05-09 11:30:00,2068623.0
2023-05-09 13:30:00,2063501.0
2023-05-09 13:45:00,2064647.0
2023-05-09 14:00:00,2066253.0
2023-05-09 14:15:00,2068554.0
2023-05-09 14:30:00,2064734.0
2023-05-09 14:45:00,2053381.0
2023-05-09 15:00:00,2051179.0
2023-05-09 21:00:00,2048272.0
2023-05-09 21:15:00,2050947.0
2023-05-09 21:30:00,2054354.0
2023-05-09 21:45:00,2056460.0
2023-05-09 22:00:00,2051355.0
2023-05-09 22:15:00,2047797.0
2023-05-09 22:30:00,2047852.0
2023-05-09 22:45:00,2042243.0
2023-05-09 23:00:00,2040373.0
2023-05-10 09:00:00,2039251.0
2023-05-10 09:15:00,2038027.0
2023-05-10 09:30:00,2044262.0
2023-05-10 09:45:00,2048754.0
2023-05-10 10:00:00,2053430.0
2023-05-10 10:15:00,2053856.0
2023-05-10 10:30:00,2054915.0
2023-05-10 10:45:00,2060777.0
2023-05-10 11:00:00,2060103.0
2023-05-10 11:15:00,2064377.0
2023-05-10 11:30:00,2061464.0
2023-05-10 13:30:00,2066092.0
2023-05-10 13:45:00,2068582.0
2023-05-10 14:00:00,2069700.0
2023-05-10 14:15:00,2073697.0
2023-05-10 14:30:00,2068424.0
2023-05-10 14:45:00,2053097.0
2023-05-10 15:00:00,2050699.0
2023-05-10 21:00:00,2045800.0
2023-05-10 21:15:00,2050037.0
2023-05-10 21:30:00,2053202.0
2023-05-10 21:45:00,2057974.0
2023-05-10 22:00:00,2059790.0
2023-05-10 22:15:00,2059443.0
2023-05-10 22:30:00,2061514.0
2023-05-10 22:45:00,2060116.0
2023-05-10 23:00:00,2058542.0
2023-05-11 09:00:00,2072153.0
2023-05-11 09:15:00,2080639.0
2023-05-11 09:30:00,2087594.0
2023-05-11 09:45:00,2087568.0
2023-05-11 10:00:00,2085184.0
2023-05-11 10:15:00,2082919.0
2023-05-11 10:30:00,2084675.0
2023-05-11 10:45:00,2082291.0
2023-05-11 11:00:00,2081266.0
2023-05-11 11:15:00,2085618.0
2023-05-11 11:30:00,2084612.0
2023-05-11 13:30:00,2078827.0
2023-05-11 13:45:00,2066361.0
2023-05-11 14:00:00,2057175.0
2023-05-11 14:15:00,2055809.0
2023-05-11 14:30:00,2049481.0
2023-05-11 14:45:00,2045607.0
2023-05-11 15:00:00,2041822.0
2023-05-11 21:00:00,2056332.0
2023-05-11 21:15:00,2057546.0
2023-05-11 21:30:00,2052646.0
2023-05-11 21:45:00,2051949.0
2023-05-11 22:00:00,2052375.0
2023-05-11 22:15:00,2049495.0
2023-05-11 22:30:00,2050215.0
2023-05-11 22:45:00,2041727.0
2023-05-11 23:00:00,2040161.0
2023-05-12 09:00:00,2043995.0
2023-05-12 09:15:00,2044683.0
2023-05-12 09:30:00,2043631.0
2023-05-12 09:45:00,2040921.0
2023-05-12 10:00:00,2039631.0
2023-05-12 10:15:00,2039601.0
2023-05-12 10:30:00,2040914.0
2023-05-12 10:45:00,2044999.0
2023-05-12 11:00:00,2048047.0
2023-05-12 11:15:00,2048730.0
2023-05-12 11:30:00,2047754.0
2023-05-12 13:30:00,2048242.0
2023-05-12 13:45:00,2046962.0
2023-05-12 14:00:00,2039183.0
2023-05-12 14:15:00,2034897.0
2023-05-12 14:30:00,2023044.0
2023-05-12 14:45:00,2000044.0
2023-05-12 15:00:00,1995985.0
2023-05-12 21:00:00,2010430.0
2023-05-12 21:15:00,2021856.0
2023-05-12 21:30:00,2017905.0
2023-05-12 21:45:00,2027166.0
2023-05-12 22:00:00,2025285.0
2023-05-12 22:15:00,2023282.0
2023-05-12 22:30:00,2018569.0
2023-05-12 22:45:00,2007055.0
2023-05-12 23:00:00,2004735.0
2023-05-15 09:00:00,1986228.0
2023-05-15 09:15:00,1984280.0
2023-05-15 09:30:00,1981124.0
2023-05-15 09:45:00,1982741.0
2023-05-15 10:00:00,1980486.0
2023-05-15 10:15:00,1980131.0
2023-05-15 10:30:00,1985124.0
2023-05-15 10:45:00,1985111.0
2023-05-15 11:00:00,1985593.0
2023-05-15 11:15:00,1983092.0
2023-05-15 11:30:00,1981733.0
2023-05-15 13:30:00,1986272.0
2023-05-15 13:45:00,1991758.0
2023-05-15 14:00:00,1996131.0
2023-05-15 14:15:00,1997952.0
2023-05-15 14:30:00,2006841.0
2023-05-15 14:45:00,1996572.0
2023-05-15 15:00:00,1993296.0
2023-05-15 21:00:00,1999858.0
2023-05-15 21:15:00,2006498.0
2023-05-15 21:30:00,2006559.0
2023-05-15 21:45:00,2004997.0
2023-05-15 22:00:00,2003661.0
2023-05-15 22:15:00,2004598.0
2023-05-15 22:30:00,2005916.0
2023-05-15 22:45:00,1997571.0
2023-05-15 23:00:00,1995630.0
2023-05-16 09:00:00,2000490.0
2023-05-16 09:15:00,2008209.0
2023-05-16 09:30:00,2011443.0
2023-05-16 09:45:00,2014244.0
2023-05-16 10:00:00,2010345.0
2023-05-16 10:15:00,2011643.0
2023-05-16 10:30:00,2010807.0
2023-05-16 10:45:00,2011445.0
2023-05-16 11:00:00,2013363.0
2023-05-16 11:15:00,2013189.0
2023-05-16 11:30:00,2012805.0
2023-05-16 13:30:00,2010328.0
2023-05-16 13:45:00,2015099.0
2023-05-16 14:00:00,2012274.0
2023-05-16 14:15:00,2017603.0
2023-05-16 14:30:00,2015853.0
2023-05-16 14:45:00,2003463.0
2023-05-16 15:00:00,2001059.0
2023-05-16 21:00:00,1994006.0
2023-05-16 21:15:00,2001170.0
2023-05-16 21:30:00,1999636.0
2023-05-16 21:45:00,1998376.0
2023-05-16 22:00:00,1997833.0
2023-05-16 22:15:00,1997887.0
2023-05-16 22:30:00,1992532.0
2023-05-16 22:45:00,1990684.0
2023-05-16 23:00:00,1988910.0
2023-05-17 09:00:00,1989165.0
2023-05-17 09:15:00,1984933.0
2023-05-17 09:30:00,1985768.0
2023-05-17 09:45:00,1988009.0
2023-05-17 10:00:00,1988047.0
2023-05-17 10:15:00,1988996.0
2023-05-17 10:30:00,1995627.0
2023-05-17 10:45:00,2006097.0
2023-05-17 11:00:00,2007253.0
2023-05-17 11:15:00,2007404.0
2023-05-17 11:30:00,2006329.0
2023-05-17 13:30:00,2010558.0
2023-05-17 13:45:00,2014215.0
2023-05-17 14:00:00,2018494.0
2023-05-17 14:15:00,2026715.0
2023-05-17 14:30:00,2029425.0
2023-05-17 14:45:00,2020547.0
2023-05-17 15:00:00,2018915.0
2023-05-17 21:00:00,2010612.0
2023-05-17 21:15:00,2008690.0
2023-05-17 21:30:00,2009083.0
2023-05-17 21:45:00,2011004.0
2023-05-17 22:00:00,2011272.0
2023-05-17 22:15:00,2011108.0
2023-05-17 22:30:00,2009566.0
2023-05-17 22:45:00,1998358.0
2023-05-17 23:00:00,1995662.0
2023-05-18 09:00:00,1998466.0
2023-05-18 09:15:00,1999445.0
2023-05-18 09:30:00,1994770.0
2023-05-18 09:45:00,1996163.0
2023-05-18 10:00:00,1994798.0
2023-05-18 10:15:00,1994903.0
2023-05-18 10:30:00,1995704.0
2023-05-18 10:45:00,2002960.0
2023-05-18 11:00:00,2007376.0
2023-05-18 11:15:00,2013211.0
2023-05-18 11:30:00,2014347.0
2023-05-18 13:30:00,2004146.0
2023-05-18 13:45:00,2006380.0
2023-05-18 14:00:00,2004355.0
2023-05-18 14:15:00,2001839.0
2023-05-18 14:30:00,1998239.0
2023-05-18 14:45:00,1992490.0
2023-05-18 15:00:00,1990809.0
2023-05-18 21:00:00,1994603.0
2023-05-18 21:15:00,1996728.0
2023-05-18 21:30:00,1997450.0
2023-05-18 21:45:00,1995826.0
2023-05-18 22:00:00,1990645.0
2023-05-18 22:15:00,1984340.0
2023-05-18 22:30:00,1982223.0
2023-05-18 22:45:00,1975068.0
2023-05-18 23:00:00,1972471.0
2023-05-19 09:00:00,1977459.0
2023-05-19 09:15:00,1977256.0
2023-05-19 09:30:00,1975778.0
2023-05-19 09:45:00,1981078.0
2023-05-19 10:00:00,1971951.0
2023-05-19 10:15:00,1971801.0
2023-05-19 10:30:00,1965502.0
2023-05-19 10:45:00,1956285.0
2023-05-19 11:00:00,1953196.0
2023-05-19 11:15:00,1941755.0
2023-05-19 11:30:00,1940398.0
2023-05-19 13:30:00,1941852.0
2023-05-19 13:45:00,1946612.0
2023-05-19 14:00:00,1945925.0
2023-05-19 14:15:00,1947061.0
2023-05-19 14:30:00,1944893.0
2023-05-19 14:45:00,1936660.0
2023-05-19 15:00:00,1932553.0
2023-05-19 21:00:00,1938986.0
2023-05-19 21:15:00,1945475.0
2023-05-19 21:30:00,1948847.0
2023-05-19 21:45:00,1946696.0
2023-05-19 22:00:00,1942017.0
2023-05-19 22:15:00,1939222.0
2023-05-19 22:30:00,1939467.0
2023-05-19 22:45:00,1924889.0
2023-05-19 23:00:00,1920803.0
2023-05-22 09:00:00,1949950.0
2023-05-22 09:15:00,1954455.0
2023-05-22 09:30:00,1953804.0
2023-05-22 09:45:00,1956217.0
2023-05-22 10:00:00,1959207.0
2023-05-22 10:15:00,1959277.0
2023-05-22 10:30:00,1961831.0
2023-05-22 10:45:00,1974760.0
2023-05-22 11:00:00,1974104.0
2023-05-22 11:15:00,1981026.0
2023-05-22 11:30:00,1981563.0
2023-05-22 13:30:00,1995792.0
2023-05-22 13:45:00,2006369.0
2023-05-22 14:00:00,2014368.0
2023-05-22 14:15:00,2002649.0
2023-05-22 14:30:00,1989051.0
2023-05-22 14:45:00,1970170.0
2023-05-22 15:00:00,1967803.0
2023-05-22 21:00:00,1965919.0
2023-05-22 21:15:00,1965011.0
2023-05-22 21:30:00,1964343.0
2023-05-22 21:45:00,1956717.0
2023-05-22 22:00:00,1954127.0
2023-05-22 22:15:00,1951607.0
2023-05-22 22:30:00,1952032.0
2023-05-22 22:45:00,1946413.0
2023-05-22 23:00:00,1945146.0
2023-05-23 09:00:00,1947937.0
2023-05-23 09:15:00,1950015.0
2023-05-23 09:30:00,1951880.0
2023-05-23 09:45:00,1951011.0
2023-05-23 10:00:00,1952994.0
2023-05-23 10:15:00,1952814.0
2023-05-23 10:30:00,1953144.0
2023-05-23 10:45:00,1949916.0
2023-05-23 11:00:00,1947352.0
2023-05-23 11:15:00,1947688.0
2023-05-23 11:30:00,1945915.0
2023-05-23 13:30:00,1942121.0
2023-05-23 13:45:00,1942817.0
2023-05-23 14:00:00,1946089.0
2023-05-23 14:15:00,1940763.0
2023-05-23 14:30:00,1939546.0
2023-05-23 14:45:00,1931423.0
2023-05-23 15:00:00,1928799.0
2023-05-23 21:00:00,1966070.0
2023-05-23 21:15:00,1975665.0
2023-05-23 21:30:00,1987192.0
2023-05-23 21:45:00,1988139.0
2023-05-23 22:00:00,1992701.0
2023-05-23 22:15:00,1998151.0
2023-05-23 22:30:00,1984858.0
2023-05-23 22:45:00,1979650.0
2023-05-23 23:00:00,1976148.0
2023-05-24 09:00:00,1991035.0
2023-05-24 09:15:00,2004328.0
2023-05-24 09:30:00,2016520.0
2023-05-24 09:45:00,2029971.0
2023-05-24 10:00:00,2037701.0
2023-05-24 10:15:00,2038165.0
2023-05-24 10:30:00,2044060.0
2023-05-24 10:45:00,2049895.0
2023-05-24 11:00:00,2058091.0
2023-05-24 11:15:00,2053092.0
2023-05-24 11:30:00,2052529.0
2023-05-24 13:30:00,2064789.0
2023-05-24 13:45:00,2070026.0
2023-05-24 14:00:00,2076356.0
2023-05-24 14:15:00,2075282.0
2023-05-24 14:30:00,2068619.0
2023-05-24 14:45:00,2058387.0
2023-05-24 15:00:00,2055599.0
2023-05-24 21:00:00,2094109.0
2023-05-24 21:15:00,2089488.0
2023-05-24 21:30:00,2091571.0
2023-05-24 21:45:00,2092206.0
2023-05-24 22:00:00,2094191.0
2023-05-24 22:15:00,2094941.0
2023-05-24 22:30:00,2095378.0
2023-05-24 22:45:00,2091119.0
2023-05-24 23:00:00,2088346.0
2023-05-25 09:00:00,2093516.0
2023-05-25 09:15:00,2088858.0
2023-05-25 09:30:00,2090566.0
2023-05-25 09:45:00,2090617.0
2023-05-25 10:00:00,2095061.0
2023-05-25 10:15:00,2095455.0
2023-05-25 10:30:00,2088301.0
2023-05-25 10:45:00,2090274.0
2023-05-25 11:00:00,2090784.0
2023-05-25 11:15:00,2092835.0
2023-05-25 11:30:00,2091936.0
2023-05-25 13:30:00,2100271.0
2023-05-25 13:45:00,2109281.0
2023-05-25 14:00:00,2114098.0
2023-05-25 14:15:00,2108372.0
2023-05-25 14:30:00,2101480.0
2023-05-25 14:45:00,2088097.0
2023-05-25 15:00:00,2085614.0
2023-05-25 21:00:00,2104618.0
2023-05-25 21:15:00,2122864.0
2023-05-25 21:30:00,2130162.0
2023-05-25 21:45:00,2137007.0
2023-05-25 22:00:00,2141203.0
2023-05-25 22:15:00,2133677.0
2023-05-25 22:30:00,2130417.0
2023-05-25 22:45:00,2133710.0
2023-05-25 23:00:00,2131994.0
2023-05-26 09:00:00,2137172.0
2023-05-26 09:15:00,2142235.0
2023-05-26 09:30:00,2143171.0
2023-05-26 09:45:00,2150403.0
2023-05-26 10:00:00,2150372.0
2023-05-26 10:15:00,2150444.0
2023-05-26 10:30:00,2146284.0
2023-05-26 10:45:00,2146067.0
2023-05-26 11:00:00,2144793.0
2023-05-26 11:15:00,2139346.0
2023-05-26 11:30:00,2138178.0
2023-05-26 13:30:00,2098560.0
2023-05-26 13:45:00,2102669.0
2023-05-26 14:00:00,2102945.0
2023-05-26 14:15:00,2098133.0
2023-05-26 14:30:00,2087963.0
2023-05-26 14:45:00,2074706.0
2023-05-26 15:00:00,2071715.0
2023-05-26 21:00:00,2079495.0
2023-05-26 21:15:00,2082724.0
2023-05-26 21:30:00,2075769.0
2023-05-26 21:45:00,2072827.0
2023-05-26 22:00:00,2067244.0
2023-05-26 22:15:00,2071298.0
2023-05-26 22:30:00,2074511.0
2023-05-26 22:45:00,2070840.0
2023-05-26 23:00:00,2066849.0
2023-05-29 09:00:00,2073520.0
2023-05-29 09:15:00,2079741.0
2023-05-29 09:30:00,2083551.0
2023-05-29 09:45:00,2087199.0
2023-05-29 10:00:00,2091257.0
2023-05-29 10:15:00,2090267.0
2023-05-29 10:30:00,2088277.0
2023-05-29 10:45:00,2082312.0
2023-05-29 11:00:00,2080905.0
2023-05-29 11:15:00,2073629.0
2023-05-29 11:30:00,2073152.0
2023-05-29 13:30:00,2076225.0
2023-05-29 13:45:00,2081951.0
2023-05-29 14:00:00,2085584.0
2023-05-29 14:15:00,2085570.0
2023-05-29 14:30:00,2089681.0
2023-05-29 14:45:00,2079770.0
2023-05-29 15:00:00,2076395.0
2023-05-29 21:00:00,2079685.0
2023-05-29 21:15:00,2080224.0
2023-05-29 21:30:00,2082678.0
2023-05-29 21:45:00,2082531.0
2023-05-29 22:00:00,2082424.0
2023-05-29 22:15:00,2082058.0
2023-05-29 22:30:00,2079218.0
2023-05-29 22:45:00,2073621.0
2023-05-29 23:00:00,2072210.0
2023-05-30 09:00:00,2073487.0
2023-05-30 09:15:00,2067020.0
2023-05-30 09:30:00,2067754.0
2023-05-30 09:45:00,2068726.0
2023-05-30 10:00:00,2077335.0
2023-05-30 10:15:00,2076084.0
2023-05-30 10:30:00,2079667.0
2023-05-30 10:45:00,2083894.0
2023-05-30 11:00:00,2089845.0
2023-05-30 11:15:00,2088395.0
2023-05-30 11:30:00,2088359.0
2023-05-30 13:30:00,2090781.0
2023-05-30 13:45:00,2099725.0
2023-05-30 14:00:00,2088223.0
2023-05-30 14:15:00,2096297.0
2023-05-30 14:30:00,2098064.0
2023-05-30 14:45:00,2093707.0
2023-05-30 15:00:00,2092489.0
2023-05-30 21:00:00,2091927.0
2023-05-30 21:15:00,2096762.0
2023-05-30 21:30:00,2100155.0
2023-05-30 21:45:00,2099064.0
2023-05-30 22:00:00,2099800.0
2023-05-30 22:15:00,2101061.0
2023-05-30 22:30:00,2098814.0
2023-05-30 22:45:00,2089556.0
2023-05-30 23:00:00,2090376.0
2023-05-31 09:00:00,2102640.0
2023-05-31 09:15:00,2103395.0
2023-05-31 09:30:00,2105679.0
2023-05-31 09:45:00,2102804.0
2023-05-31 10:00:00,2099731.0
2023-05-31 10:15:00,2099714.0
2023-05-31 10:30:00,2098314.0
2023-05-31 10:45:00,2102756.0
2023-05-31 11:00:00,2098487.0
2023-05-31 11:15:00,2095478.0
2023-05-31 11:30:00,2094389.0
2023-05-31 13:30:00,2103082.0
2023-05-31 13:45:00,2104267.0
2023-05-31 14:00:00,2099851.0
2023-05-31 14:15:00,2100029.0
2023-05-31 14:30:00,2103830.0
2023-05-31 14:45:00,2094414.0
2023-05-31 15:00:00,2091644.0
2023-05-31 21:00:00,2092728.0
2023-05-31 21:15:00,2095175.0
2023-05-31 21:30:00,2094490.0
2023-05-31 21:45:00,2094083.0
2023-05-31 22:00:00,2090876.0
2023-05-31 22:15:00,2088941.0
2023-05-31 22:30:00,2089666.0
2023-05-31 22:45:00,2084734.0
2023-05-31 23:00:00,2082000.0
2023-06-01 09:00:00,2083176.0
2023-06-01 09:15:00,2084457.0
2023-06-01 09:30:00,2094526.0
2023-06-01 09:45:00,2085725.0
2023-06-01 10:00:00,2074747.0
2023-06-01 10:15:00,2074924.0
2023-06-01 10:30:00,2067422.0
2023-06-01 10:45:00,2071567.0
2023-06-01 11:00:00,2068114.0
2023-06-01 11:15:00,2069405.0
2023-06-01 11:30:00,2069434.0
2023-06-01 13:30:00,2073225.0
2023-06-01 13:45:00,2074921.0
2023-06-01 14:00:00,2073615.0
2023-06-01 14:15:00,2079027.0
2023-06-01 14:30:00,2075495.0
2023-06-01 14:45:00,2061258.0
2023-06-01 15:00:00,2057886.0
2023-06-01 21:00:00,2057788.0
2023-06-01 21:15:00,2064351.0
2023-06-01 21:30:00,2065575.0
2023-06-01 21:45:00,2065682.0
2023-06-01 22:00:00,2070714.0
2023-06-01 22:15:00,2072370.0
2023-06-01 22:30:00,2070626.0
2023-06-01 22:45:00,2062831.0
2023-06-01 23:00:00,2061280.0
2023-06-02 09:00:00,2058524.0
2023-06-02 09:15:00,2068006.0
2023-06-02 09:30:00,2071529.0
2023-06-02 09:45:00,2064905.0
2023-06-02 10:00:00,2068370.0
2023-06-02 10:15:00,2067493.0
2023-06-02 10:30:00,2070535.0
2023-06-02 10:45:00,2071538.0
2023-06-02 11:00:00,2014657.0
2023-06-02 11:15:00,2014070.0
2023-06-02 11:30:00,2013486.0
2023-06-02 13:30:00,2001801.0
2023-06-02 13:45:00,1998996.0
2023-06-02 14:00:00,1990818.0
2023-06-02 14:15:00,1971682.0
2023-06-02 14:30:00,1957867.0
2023-06-02 14:45:00,1938754.0
2023-06-02 15:00:00,1932490.0
2023-06-02 21:00:00,1919765.0
2023-06-02 21:15:00,1917218.0
2023-06-02 21:30:00,1920756.0
2023-06-02 21:45:00,1920703.0
2023-06-02 22:00:00,1915768.0
2023-06-02 22:15:00,1907764.0
2023-06-02 22:30:00,1903543.0
2023-06-02 22:45:00,1896880.0
2023-06-02 23:00:00,1895716.0
2023-06-05 09:00:00,1912364.0
2023-06-05 09:15:00,1913984.0
2023-06-05 09:30:00,1920626.0
2023-06-05 09:45:00,1923815.0
2023-06-05 10:00:00,1923176.0
2023-06-05 10:15:00,1922593.0
2023-06-05 10:30:00,1921018.0
2023-06-05 10:45:00,1926232.0
2023-06-05 11:00:00,1932213.0
2023-06-05 11:15:00,1931502.0
2023-06-05 11:30:00,1931291.0
2023-06-05 13:30:00,1921457.0
2023-06-05 13:45:00,1921818.0
2023-06-05 14:00:00,1919115.0
2023-06-05 14:15:00,1916167.0
2023-06-05 14:30:00,1915833.0
2023-06-05 14:45:00,1910677.0
2023-06-05 15:00:00,1908657.0
2023-06-05 21:00:00,1913206.0
2023-06-05 21:15:00,1914980.0
2023-06-05 21:30:00,1913440.0
2023-06-05 21:45:00,1917515.0
2023-06-05 22:00:00,1918367.0
2023-06-05 22:15:00,1915840.0
2023-06-05 22:30:00,1913198.0
2023-06-05 22:45:00,1907592.0
2023-06-05 23:00:00,1906977.0
2023-06-06 09:00:00,1910733.0
2023-06-06 09:15:00,1915055.0
2023-06-06 09:30:00,1915692.0
2023-06-06 09:45:00,1916885.0
2023-06-06 10:00:00,1908379.0
2023-06-06 10:15:00,1908630.0
2023-06-06 10:30:00,1913680.0
2023-06-06 10:45:00,1917993.0
2023-06-06 11:00:00,1921117.0
2023-06-06 11:15:00,1916483.0
