trial_number,score,pivot_len,msb_zscore,atr_period,atr_multiplier,tp1_multiplier,tp2_multiplier,tp3_multiplier,total_trades,win_rate,avg_win,avg_loss,profit_loss_ratio,cumulative_return,max_drawdown,sharpe_ratio
40,0.5899922959355096,9,0.5103732372030221,12,1.10385540882624,0.42280761281605356,0.9342185204371012,1.4811191679671374,55,69.0909090909091,0.0012085388905145086,-0.0016397607731949277,0.7370214669544621,0.02479127703580808,0.009658358212559911,1.2978348812435763
41,0.7369764665544863,6,0.3375784132172569,14,0.9935231616772766,0.30233619463025113,0.8687307597909527,1.6987443660290473,85,69.41176470588235,0.0013654068715469431,-0.0019837860201977783,0.6882833418751563,0.03740003866123076,0.016574468017278604,1.50212941044765
42,1.7134705908395484,7,0.38766751507631964,15,0.8869034775776863,0.3483544878538451,0.9056503044187006,2.288835305517484,75,73.33333333333333,0.0014356045345410723,-0.0020408464918590273,0.7034358244325206,0.04504680837206365,0.011279924606511949,1.7705336454175569
43,0.7324469993620091,8,0.46078761696968773,13,1.1492239642070405,0.33222366560442096,0.8412974490707752,2.4121133917728113,61,68.85245901639344,0.001249955382854236,-0.0013509415049298376,0.9252475982808401,0.03123424234160188,0.009658358212559132,1.5670337085988149
44,0.3881405253279522,10,0.41944474396477494,14,1.3530776960264193,0.3936742408182531,1.0210363070110047,2.2128671670514457,51,62.745098039215684,0.0011513685842045001,-0.0015120129925250926,0.7614806155082643,0.01264600748471767,0.010648699854347994,0.7292288491941508
45,2.222926213172356,7,0.29255939125674146,12,1.2232384861761876,0.3003226519338257,0.8758647804632536,1.8958204917534822,77,71.42857142857143,0.001426032167293593,-0.0013731051607093856,1.0385454866085158,0.05501718036219749,0.010648699854346952,2.357214704283333
46,1.0489000518314018,6,0.5832163766491476,11,1.2193633448068575,0.3400699440821736,0.996318330937666,1.9293409702951638,77,74.02597402597402,0.0013680481362950783,-0.0029479499460500465,0.4640676271074832,0.027976514410221975,0.01755789354926005,1.0124757092798964
47,1.6329060662684438,5,0.24877017702763682,13,1.4911573990750626,0.4401329616734971,1.1215032568770456,1.7776795606767701,86,76.74418604651163,0.00167209581876912,-0.003822471722276471,0.4374383750243427,0.05006565079320491,0.02443016609449594,1.5220590013153619
48,0.7184180187399859,8,0.2929356267691032,12,1.2947950811607685,0.387554213782608,0.9289532040243184,1.5644805101875983,64,68.75,0.0012707509959842874,-0.0014600936383421471,0.8703215756950715,0.03145449497061703,0.010648699854346782,1.5320583592986752
49,2.0298995143865017,7,0.2861947269547037,11,1.6396554457630708,0.48728213757798877,1.323790464750286,2.0778105500408377,75,76.0,0.0015897865085548661,-0.0024359166580099787,0.6526440481151936,0.05781963986873251,0.014024390243902451,2.0414969925525814
50,1.0725535851203216,6,0.7395200710357235,12,1.0821782782854148,0.32366139960171325,1.0474932714343035,1.6937973236617747,70,71.42857142857143,0.0013855388930500536,-0.002627701000073995,0.5272817923390208,0.02734791392463576,0.01749991212169416,1.0489419656399932
51,1.6037094031251338,7,0.3776175974440491,13,0.9991578609447482,0.313731800415494,0.8786859445519213,2.3279002679269594,76,71.05263157894737,0.001407217902947133,-0.001962976233824389,0.7168797455104721,0.04128689123843654,0.011279924606511949,1.6373989338407138
52,2.197064653524827,7,0.32841054769839706,14,1.069058441749608,0.30558263463772317,0.8410840519417162,1.510918173092724,77,71.42857142857143,0.001426032167293593,-0.001420970813770188,1.0035618982982317,0.05412008942075275,0.00965835821255977,2.3774603526349307
53,1.667298304008897,7,0.3220659808090406,13,1.2265228186557389,0.36636920542920637,0.8288420974709927,1.4705852395827232,75,73.33333333333333,0.0014561125708178334,-0.0021368506364671342,0.6814292707071148,0.044492646067146646,0.011585365853658547,1.6829122479437268
