datetime,open,high,low,close,volume,future_return,trend_label,ema60_slope,ema20_slope,ema60_slope_norm,ema20_slope_norm,twap_slope,twap_slope_norm,linear_reg_slope,linear_reg_slope_norm,adx,adx_change,adx_change_pct,atr,atr_ratio,ema5_ema60_ratio,golden_cross,close_ema60_ratio,close_above_ema60,high_20_high,low_20_low,high_break_ratio,low_break_ratio,ma_alignment,consecutive_bullish,consecutive_bearish,bullish_streak,bearish_streak,rolling_std_5,rolling_std_5_ratio,rolling_std_10,rolling_std_10_ratio,rolling_std_20,rolling_std_20_ratio,parkinson_vol_5,parkinson_vol_10,parkinson_vol_20,macd,macd_signal,macd_histogram,macd_histogram_norm,rsi_14,rsi_14_norm,rsi_6,rsi_6_norm,rsi_24,rsi_24_norm,bb_upper,bb_middle,bb_lower,bb_width,bb_position,volume_change_1,volume_change_5,volume_change_10,price_velocity,price_acceleration,price_velocity_norm,price_acceleration_norm
2022-06-14 15:00:00,4686.714,4691.784,4683.851,4690.78,3839.0,-0.0372562772076284,-1.0,-3.5520893450225635,-8.111845509449868,-0.000757956927497133,-0.001730933234348299,-10.54890000000014,-0.0022509602253329083,-11.920775757575827,-0.0025436957488852484,44.91782051007436,2.031940314666116,0.04738017047586851,29.725714285714407,0.0063429741988977485,0.9810326121295307,0.0,0.9778186516114843,0.0,4898.856,4677.945,-0.036667132081449116,-0.00041407070839864476,-1.0,1.0,0.0,1.0,0.0,18.67323253159735,0.003984557983014116,38.862964462695295,0.008292711775071546,58.321451377053805,0.012444830013881403,0.004330307987134406,0.004085093854375436,0.003891471557815508,-37.52700930194351,-28.11397681331124,-9.413032488632268,-0.0020085849455087636,22.260512129977073,-0.5547897574004585,5.822155003038617,-0.8835568999392277,26.7182107600525,-0.46563578479895,4889.379802754108,4772.7369,4656.093997245892,0.04887883208232494,0.12990933026587617,0.8924525853278704,75.57689422355588,1.1234190381095024,3.8409999999994398,12.385999999999513,0.0008196056674631785,0.002642966882895082
2022-06-14 21:00:00,4696.229,4696.229,4650.579,4668.73,134989.0,-0.0320309805878686,-1.0,-3.64572575993994,-7.949574508550234,-0.0007772109883516046,-0.0016947233740551113,-6.408000000000887,-0.0013660841054154932,-11.905139393939256,-0.0025379871564940705,44.09052339026168,-0.8272971198126768,-0.01841801562092993,26.433857142857246,0.00563527966411924,0.9809499316415677,0.0,0.979415480137496,0.0,4898.856,4677.945,-0.04226946046178947,-0.0012625201878175031,-1.0,1.0,0.0,2.0,0.0,15.063390859256128,0.0032112763462059887,38.83458615068543,0.008278918676784125,57.049428550365676,0.012162034576417072,0.0036401481587413904,0.00394258279944029,0.003841433143925542,-38.146259800322696,-30.120433410713535,-8.025826389609161,-0.0017109790673638845,26.4747783108011,-0.470504433783978,11.342132304858723,-0.7731573539028256,27.673297556278527,-0.44653404887442943,4878.256507100731,4764.15765,4650.058792899269,0.047898858720903596,0.17844704204521686,-0.9623911361031379,-0.9633112570123379,-0.9400998595724762,4.380000000000109,0.5390000000006694,0.0009337466263606712,0.00011490626292443248
2022-06-14 22:00:00,4668.507,4680.979,4659.476,4673.57,55449.0,-0.0318236380325959,-1.0,-3.6459544235480994,-7.540348364878903,-0.0007809306649877161,-0.0016150748415262616,-3.652700000000844,-0.0007823755068296612,-12.095848484848567,-0.002590822019017713,43.90191887927799,-0.18860451098368713,-0.004277665504541117,27.467928571428665,0.005883383397932343,0.9797128954794041,0.0,0.9756172461574435,0.0,4868.48,4650.579,-0.04136210576510098,0.005850004649477492,-1.0,0.0,1.0,0.0,1.0,9.184336273136473,0.0019672022740951983,39.28183920839907,0.00841381686420056,55.544606997931766,0.011897155542927472,0.004316691225958077,0.00434981325402837,0.0038512684570716697,-39.95568671728324,-32.08748407202748,-7.868202645255764,-0.001685298281386108,26.38145823273784,-0.47237083534524316,12.414911332495606,-0.7517017733500879,26.74135245773752,-0.4651729508452496,4865.381563995863,4754.29235,4643.2031360041365,0.04673217623895731,0.11489353051329389,34.16254232873144,1.3325039310213742,42.728215095562035,-22.050000000000182,-26.43000000000029,-0.004722911798283513,-0.00566106842760243
2022-06-14 23:00:00,4674.223,4675.851,4671.653,4671.691,1192.0,-0.0352456958304819,-1.0,-3.643293622776149,-7.161724711080948,-0.0007795525952914259,-0.0015323884548815892,-3.564800000000464,-0.0007627573781927872,-9.065121212121102,-0.0019396566676269111,42.752144616884486,-1.1497742623935068,-0.02618961293138844,27.28128571428585,0.00583735468053027,0.9794353302893458,0.0,0.9773775921319313,0.0,4864.249,4650.579,-0.03851325259629275,-0.0019130951221342407,-1.0,1.0,0.0,1.0,0.0,9.100043636039207,0.001947128990480341,29.482041736067917,0.006308248669875046,51.519880697667396,0.011023667281685606,0.004019814006629968,0.004199890426910518,0.00389831359246302,-40.53189656142786,-33.77636656990755,-6.755529991520305,-0.0014454752986518455,30.642726499909955,-0.3871454700018009,17.886880306764965,-0.6422623938647007,20.74006549849777,-0.5851986900300445,4847.634211395335,4744.5944500000005,4641.554688604666,0.04343459171535076,0.15535416115969086,-0.5892331967789968,-0.23636588993554786,-0.4426115802171291,4.8400000000001455,26.890000000000327,0.001035610892743694,0.005753631592123437
2022-06-15 09:00:00,4669.567,4696.148,4665.54,4691.526,75797.0,-0.0423007354110368,-1.0,-3.676720061373605,-6.923731881453697,-0.0007870212437795233,-0.001482061181155538,-4.662800000000118,-0.0009980968347435904,-7.729557575757569,-0.001654552404206008,41.396080747929474,-1.3560638689550117,-0.03171920101569481,26.321428571428637,0.005634240058134975,0.9793574583846597,0.0,0.9777224306066921,0.0,4842.769,4650.579,-0.03873115870507454,-0.004531478768557748,-1.0,0.0,1.0,0.0,1.0,9.733645677631522,0.00208353799034044,26.079109225461334,0.005582370329172313,48.672421985595015,0.010418587613263594,0.0037058619444669386,0.0037057661149456148,0.0037879374955205342,-40.67133280329199,-35.15535981658444,-5.5159729867075455,-0.0011807229944590825,28.212976549228827,-0.43574046901542346,28.68343032831831,-0.4263313934336338,19.903988865418285,-0.6019202226916343,4833.47189397119,4736.12705,4638.78220602881,0.041107361750859335,0.16903203409997483,-0.9785027683096178,-0.9779009621980386,-0.9858966622889528,-1.8789999999999054,-6.719000000000051,-0.0004022098208121867,-0.0014382372464274823
2022-06-15 10:00:00,4691.547,4710.053,4672.355,4708.179,61050.0,-0.0478254968640742,-1.0,-3.541571862640032,-6.221919321314939,-0.0007548869733728497,-0.0013262037386801095,0.44529999999977843,9.49158120406406e-05,-4.389042424242283,-0.0009355255463237938,40.55932131042541,-0.8367594375040639,-0.020213494185579828,26.508642857142995,0.0056503241924147915,0.9807790665600733,0.0,0.9824575123249202,0.0,4819.772,4650.579,-0.030276273759908864,-0.00321701878411274,-1.0,1.0,0.0,1.0,0.0,10.996725820795142,0.002343954999033394,18.162560837060578,0.0038713546161868394,45.50401712569222,0.009699193210416445,0.003429459728135471,0.0039059417104165173,0.0037606763501078547,-38.73480754773391,-35.87124936281434,-2.863558184919569,-0.0006103681797606085,30.650422200319127,-0.38699155599361745,57.8900131984159,0.157800263968318,24.86086872069872,-0.5027826255860256,4820.767484251384,4729.75945,4638.751415748615,0.03848315552343143,0.28994464436848344,62.58808724832215,-0.257452707270002,55.86196549137284,19.835000000000036,21.713999999999942,0.004227835463343918,0.0046283448072119695
2022-06-15 11:00:00,4708.003,4708.101,4677.962,4692.419,33818.0,-0.0522263676794421,-1.0,-3.107900654029062,-4.706936528808742,-0.000660106732141888,-0.0009997361036631661,9.685399999999879,0.0020571435368111277,-1.3486484848483327,-0.00028644800566170756,39.426228312659354,-1.133092997766056,-0.027936685357572877,28.74585714285734,0.0061055149226181375,0.9829539592091383,0.0,0.9863993925710791,0.0,4798.669,4650.579,-0.022764354828402684,-0.0046824277149146035,-1.0,1.0,0.0,2.0,0.0,16.78381597486025,0.0035648211282664167,16.215074310100892,0.003444022478775954,41.40039603073267,0.008793292699944643,0.004026513230795177,0.0038381953712231043,0.003904242550914565,-35.44772015323451,-35.78654352089838,0.33882336766386345,7.196484408597537e-05,35.77108762551882,-0.2845782474896237,65.63752028375738,0.31275040567514767,27.62601022198676,-0.4474797955602648,4807.386642061466,4724.58585,4641.785057938535,0.035051026562027854,0.40092576658070483,-0.19455915141760227,14.902578796561604,-0.4165543736919063,16.653000000000247,-3.181999999999789,0.0035370362936498903,-0.0006758451622165999
2022-06-15 13:00:00,4701.96,4707.959,4680.852,4707.105,37567.0,-0.0557744091113325,-1.0,-2.7627694850443825,-3.5521235260654853,-0.000588772972968608,-0.0007569919749420257,7.418599999999685,0.0015809756119391054,0.9962303030303564,0.00021230633987083346,39.443060195699786,0.016831883040431705,0.00042692095492746773,28.33364285714301,0.006038174096802312,0.9835468842592995,0.0,0.983642666151595,0.0,4798.669,4650.579,-0.018873566816131768,-0.005888084042868796,-1.0,0.0,1.0,0.0,1.0,15.099611037317533,0.003217873561017789,11.930948921176983,0.0025426009316680763,39.161643420018486,0.008345726035978135,0.003507857891207973,0.003933121541801974,0.0038304781039984275,-33.725612135855044,-35.37435724388971,1.6487451080346673,0.00035136357346491595,24.65645644159636,-0.5068708711680727,51.011516101559,0.020230322031180067,26.145592951119454,-0.47708814097761093,4798.136186840036,4719.812899999999,4641.489613159962,0.03318914901903732,0.3251228906165114,-0.44606060606060605,-0.7494758832201143,-0.4156515127952586,-15.760000000000218,-32.413000000000466,-0.003358608853983461,-0.006907524669046065
2022-06-15 14:00:00,4707.49,4708.549,4641.611,4647.688,151669.0,-0.0479890216382856,-1.0,-2.4370360593052633,-2.530768904535409,-0.0005177356484092161,-0.0005376487043597729,7.172099999999407,0.0015236753800901845,2.524551515151581,0.000536327852289588,38.72568320145683,-0.7173769942429544,-0.018187660660294425,26.708071428571593,0.005673991004783534,0.9850338445266296,0.0,0.987150977535112,0.0,4798.669,4650.579,-0.018903158354952182,-0.006509512041403907,-1.0,1.0,0.0,1.0,0.0,14.823355759702956,0.003149144911724501,13.681414387320835,0.002906545400478816,37.65403828187537,0.007999404789541635,0.003630570136018972,0.003830139955696872,0.0038086507457201426,-30.82051198393947,-34.46358819189967,3.643076207960199,0.0007739526116286337,37.76444418427674,-0.24471111631446518,76.05121312098616,0.5210242624197232,31.148482408778477,-0.37703035182443045,4792.148326563751,4716.84025,4641.53217343625,0.031931578163475235,0.43536383848710136,0.11085812289313379,-0.3224945445364209,-0.48263372445325836,14.685999999999694,30.445999999999913,0.0031199643942507542,0.006468094508195571
2022-06-15 15:00:00,4647.962,4651.588,4639.977,4644.736,4982.0,-0.0558061857552291,-1.0,-2.6481168442464322,-3.1349813898174848,-0.000569770785871692,-0.000674524922890152,-8.875000000000778,-0.001909551587800381,0.048327272727289865,1.0398131872726797e-05,39.184949244289776,0.4592660428329438,0.011859469087834418,31.246285714285868,0.006722974028008306,0.982401229399851,0.0,0.9754998298736777,0.0,4798.669,4641.611,-0.01878020759506436,0.001928362038361212,-1.0,0.0,1.0,0.0,1.0,24.59492665730867,0.005291862676089417,18.58726790466078,0.003999250359460613,39.864615847016665,0.008577300336644084,0.0052831271334145315,0.004563159270684572,0.004211848807100137,-32.93302312435844,-34.15747517839142,1.2244520540329802,0.00026345401284100396,28.042668428579475,-0.4391466314284105,39.907977852296774,-0.2018404429540645,28.191801064995374,-0.4361639787000925,4791.518231694033,4711.789,4632.059768305967,0.03384244570121155,0.098008166904253,3.0372933691803974,126.23909395973155,1.8118615473034354,-59.41699999999946,-74.10299999999916,-0.012784205824487242,-0.015944056485719168
2022-06-15 21:00:00,4650.893,4681.584,4646.898,4676.99,91223.0,-0.0639084111789846,-1.0,-3.1239720296803535,-4.470859352692229,-0.0006725833351304258,-0.0009625647943590829,-17.16170000000014,-0.0036948709248491494,-1.9101696969695234,-0.0004112547401982639,37.76451805771876,-1.4204311865710153,-0.03624940733534332,29.066071428571572,0.006257852207008444,0.980701936785187,0.0,0.9756838087651143,0.0,4798.669,4639.977,-0.03065037409331632,0.0003520329471814882,-1.0,0.0,1.0,0.0,2.0,31.506270967503685,0.006783221041519623,22.250491246099624,0.004790474904515483,41.20538370341796,0.008871415663542118,0.00502768507811256,0.004303417901597444,0.004195676193109122,-34.44830651785651,-34.21564144628444,-0.23266507157207172,-5.009220579427372e-05,31.54978482003132,-0.3690043035993736,39.57680796269231,-0.20846384074615387,28.50224746596608,-0.4299550506806784,4788.709367406836,4706.2986,4623.887832593165,0.03502147841058596,0.12648934151962551,-0.9671521537031298,-0.9342718049527026,-0.9511937067116001,-2.9520000000002256,56.464999999999236,-0.0006355581888831197,0.012156772742304242
2022-06-15 22:00:00,4676.903,4681.52,4662.958,4681.405,51850.0,-0.1076533647484035,-1.0,-3.327209012314042,-4.932939414340396,-0.0007113996421446362,-0.0010547252430174955,-9.322700000000966,-0.0019933119378063597,-1.3123393939394137,-0.00028059486848152634,34.82645538490497,-2.9380626728137926,-0.07779955428858643,30.159071428571547,0.006448393395874601,0.9818523496861068,0.0,0.9830245041918848,0.0,4798.669,4639.977,-0.02439947410417348,-0.0014916022213041738,-1.0,1.0,0.0,1.0,0.0,27.352413774242027,0.005848294260676638,21.90822252598878,0.004684256867341769,39.02614755194034,0.008344287148773109,0.0049607168677047375,0.004517826946624831,0.004239971665594706,-32.6699524071455,-33.906503638456655,1.2365512313111537,0.0002643903945296342,40.80632337517334,-0.18387353249653315,44.87165013194843,-0.10256699736103143,36.02355456067119,-0.27952890878657627,4779.815595103881,4701.7633,4623.7110048961185,0.03320128646368952,0.3413031931538423,17.31051786431152,0.4942342342342343,22.7621776504298,32.253999999999905,35.20600000000013,0.006896315792849655,0.007527490971757505
2022-06-15 23:00:00,4679.826,4682.292,4677.268,4679.411,1520.0,-0.1030512173433793,-1.0,-3.290572651254216,-4.6735928034509255,-0.0007029027933396526,-0.0009983312282212126,-2.20980000000071,-0.0004720377749843712,-1.776539393939311,-0.00037948850696304016,30.923807489112427,-3.9026478957925406,-0.11205986519903166,28.982142857143053,0.00619090697283039,0.9830696282608545,0.0,0.9844704407137544,0.0,4798.669,4639.977,-0.0244128111357544,-0.004952826274785364,-1.0,1.0,0.0,2.0,0.0,25.880746872476408,0.005528414412441652,21.6606409588522,0.004626953010656459,35.906905483170185,0.007670113028710438,0.0047720190842185884,0.004187913151263791,0.004269630657764738,-30.55215414482609,-33.235633739730545,2.6834795949044548,0.0005732209870550518,47.707168084271316,-0.04585663831457367,39.661270890611796,-0.2067745821877641,38.789492115400314,-0.2242101576919937,4769.214510966341,4697.4007,4625.58688903366,0.03057597831342789,0.38863075371743144,-0.43161264154873225,0.533207167780472,-0.6158946284512071,4.414999999999964,-27.838999999999942,0.0009430929389787817,-0.005946718987141669
2022-06-16 09:00:00,4686.666,4696.002,4650.276,4651.163,84586.0,-0.0975566756099495,-1.0,-2.8544391217052003,-3.2750125364558946,-0.0006099996605780514,-0.0006998770863375529,10.011499999999888,0.0021394786651567663,-2.1804727272725595,-0.00046597162063186147,27.20626944424368,-3.7175380448687463,-0.1202160518615829,27.374571428571603,0.005850003649726772,0.983911291718122,0.0,0.9845659584648953,0.0,4798.669,4639.977,-0.024251933192308013,-0.008036893286324516,-1.0,0.0,1.0,0.0,1.0,18.203196875187487,0.0038900615644121635,21.56056229898318,0.004607537636463901,27.77519384149227,0.005935617504316734,0.004522180545918312,0.0041006802120157355,0.00415058175436119,-28.703803322269778,-32.32926765623839,3.6254643339686154,0.0007747693746004818,49.23203028942794,-0.015359394211441214,44.379439672306844,-0.11241120655386311,40.4789250975436,-0.19042149804912797,4747.179137682984,4691.62875,4636.0783623170155,0.02368064083629139,0.3900300204048602,-0.9706846673095467,-0.9595389570633801,-0.9725874226766938,-1.9939999999996871,-6.408999999999651,-0.0004261220055258423,-0.001369616817159179
2022-06-16 10:00:00,4650.443,4659.654,4637.1,4638.761,62557.0,-0.0862256106749195,-1.0,-2.7107689865670825,-2.8176303901271003,-0.000582815305885234,-0.0006057905066167538,1.5274999999991,0.0003284124852212447,-4.321272727272723,-0.0009290735945553239,24.89745766263831,-2.308811781605371,-0.084863225600887,27.83021428571445,0.0059834958021712965,0.9828372247270849,0.0,0.9793088714196843,0.0,4757.88,4639.977,-0.021394890958305202,-0.0022196230714074615,-1.0,0.0,1.0,0.0,2.0,17.37453528808429,0.003735524918839501,23.354360214919936,0.0050211872202543615,25.686882094415243,0.005522679401778705,0.003545146952406744,0.004498860923721672,0.004121434950940566,-29.181958053061862,-31.69980573560309,2.517847682541227,0.0005413372273861886,42.318508216233646,-0.1536298356753271,28.36401608910886,-0.4327196782178228,36.62105254984378,-0.26757894900312434,4738.11521418883,4686.7414499999995,4635.367685811169,0.02192302039141935,0.15372938345312484,54.64868421052632,-0.4422986899102651,69.96140939597315,-28.248000000000502,-26.254000000000815,-0.006073319726700721,-0.005644609745992737
2022-06-16 11:00:00,4638.019,4644.075,4621.904,4629.278,52080.0,-0.0896967086444151,-1.0,-2.9717273804503157,-3.565475114876652,-0.000640629551824359,-0.0007686266041463769,-10.670000000000297,-0.0023001831739122357,-5.56738787878768,-0.0012001885587094657,24.230870419215837,-0.6665872434224731,-0.02677330563042868,28.874571428571603,0.006224630117518794,0.9815405969500272,0.0,0.9774443929022153,0.0,4757.88,4637.1,-0.020644909077151937,0.0006200461769529242,-1.0,0.0,1.0,0.0,3.0,19.3585779172128,0.004173221667857602,25.806397049163607,0.005563209022660061,23.388493459406863,0.005041969926755627,0.0037169476542050018,0.004421160317652807,0.004171512867027943,-30.21335611219547,-31.402515810921567,1.1891596987260975,0.0002563528706751862,39.043326242180534,-0.2191334751563893,44.574241779614816,-0.10851516440770367,33.28155349876954,-0.3343689300246092,4728.020736918814,4681.24375,4634.4667630811855,0.019984854204105115,0.045901170657571246,-0.26043316860946253,11.556603773584905,-0.17467709803818088,-12.401999999999134,15.846000000001368,-0.002673558736912536,0.0034159983668055685
2022-06-16 13:00:00,4629.134,4632.017,4600.555,4602.54,63095.0,-0.0847214798785019,-1.0,-3.3493887778128477,-4.60594415155505,-0.0007235229290210801,-0.000994959505900283,-14.490400000000497,-0.0031301641422270374,-5.580981818181655,-0.0012055836392158032,22.54879418028305,-1.6820762389327868,-0.06941872948975236,27.197500000000087,0.005875106226068101,0.9802983154430304,0.0,0.9762321155844624,0.0,4736.201,4621.904,-0.02391926656410004,0.0032770481550969165,-1.0,0.0,1.0,0.0,4.0,23.60155638461503,0.0050983234069362495,25.84446782029447,0.005582829076217602,24.239799912879587,0.005236194480625183,0.0033879720685312475,0.004247768036197256,0.004048164830946089,-31.433598396562047,-31.408732328049663,-0.024866068512384487,-5.3714787732308335e-06,41.22579152914815,-0.17548416941703707,41.295779089148304,-0.1740844182170339,32.31809889655419,-0.3536380220689162,4725.17774982576,4676.69815,4628.218550174241,0.02073240490227473,0.010926759189096271,-0.16747925891586868,-0.4290913475768172,-0.1469287469287469,-9.483000000000175,2.9189999999989595,-0.0020484835864253937,0.0006305518916770519
2022-06-16 14:00:00,4601.807,4623.796,4595.157,4604.342,106446.0,-0.0905469228827918,-1.0,-3.815398981818663,-5.83992089902592,-0.0008289768218893617,-0.0012688473970950648,-17.56270000000076,-0.003815871236317503,-7.147303030302866,-0.0015529040552179592,21.884816929093045,-0.6639772511900048,-0.02944624204209534,27.908857142857155,0.0060637945879573356,0.9780063339916939,0.0,0.9715302455044036,0.0,4720.485,4600.555,-0.021997377222799496,0.0046190920451831445,-1.0,0.0,1.0,0.0,5.0,28.272431859942987,0.006142788951305798,30.430774795562193,0.0066117349975366195,27.19526940259114,0.0059087524285701245,0.0037000702630012056,0.0042698176829515915,0.0041049231483812725,-34.16435689973787,-31.959857242387304,-2.2044996573505635,-0.0004789745786784175,35.604906045817884,-0.2879018790836423,5.30139289145049,-0.8939721421709902,25.636854720604802,-0.48726290558790397,4725.192288805183,4670.8017500000005,4616.411211194818,0.02328959425656744,-0.12751492722385271,0.21150153609831035,0.21687560270009643,0.8657223963569696,-26.738000000000284,-17.25500000000011,-0.005809400896027038,-0.003749016847219168
2022-06-16 15:00:00,4604.383,4605.312,4597.237,4599.64,2602.0,-0.0810089485264064,-1.0,-4.116084261103783,-6.520528432451797,-0.0008939571085518372,-0.0014161694401614382,-12.986300000000952,-0.002820446439469734,-6.546824242424397,-0.001421880529818245,21.492960643912,-0.39185628518104565,-0.017905394705866717,29.65464285714292,0.00644058214119258,0.9768740950649276,0.0,0.9728065409254225,0.0,4719.229,4595.157,-0.0204828529271885,0.0011733366952465817,-1.0,1.0,0.0,1.0,0.0,21.349113135540993,0.00463673487667532,28.511445974905172,0.0061922954408914835,30.504879387531936,0.006625241866814398,0.004048699052432177,0.004291973957694013,0.004067616779746418,-35.770753369180966,-32.72203646774604,-3.048716901434929,-0.0006621395416402451,36.34664428577792,-0.2730671142844416,2.233875066631569,-0.9553224986673686,29.37909195943338,-0.41241816081133237,4727.473408775064,4666.46365,4605.453891224935,0.026148177014114,-0.00911240469770746,0.6870750455662096,69.03026315789474,1.83349748449437,1.8019999999996799,28.539999999999964,0.00039136971145924436,0.006198496983933853
2022-06-16 21:00:00,4594.388,4594.388,4476.122,4486.973,252771.0,-0.0582325768396644,-1.0,-4.319419203363123,-6.882173343647057,-0.0009390776676790189,-0.0014962417371026987,-10.317800000000542,-0.0022431755528694725,-8.918339393939354,-0.0019389211751222601,22.022623082167552,0.5296624382555528,0.02464353082996884,28.045142857142896,0.006097247362215933,0.9760891602632017,0.0,0.9727120433398476,0.0,4719.229,4595.157,-0.02413890065517066,-0.0004526504752721022,-1.0,0.0,1.0,0.0,1.0,17.840838157818293,0.0038787466318708184,31.96567812899269,0.006949604344903664,33.67254663603134,0.007320691757622627,0.0031157003150395373,0.0033373384131142794,0.003997514866344007,-36.996770507699694,-33.57698327573677,-3.4197872319629212,-0.0007434901931374893,30.15472601142085,-0.396905479771583,2.1613193403294844,-0.9567736131934104,29.006064054213113,-0.41987871891573775,4729.662793272063,4662.3177000000005,4594.972606727938,0.02888910520707866,0.034652808729560045,-0.9755556808146854,-0.9692384082472276,-0.9828442199790333,-4.701999999999316,-6.503999999998996,-0.0010222539155236748,-0.0014140237062028758
2022-06-16 22:00:00,4487.687,4538.124,4478.249,4516.019,135050.0,-0.046631336139197,-1.0,-5.120454639318087,-8.964918739490495,-0.0011411824050017879,-0.00199798811793396,-28.751000000000225,-0.006407660576517894,-17.049727272727115,-0.003799828363738118,25.551829377312604,3.529206295145052,0.16025367559429227,34.17514285714287,0.00761652518460505,0.9686446746891112,0.0,0.9504785982203788,0.0,4710.053,4476.122,-0.02645368554905904,0.025904446790392548,-1.0,0.0,1.0,0.0,2.0,55.82323949549601,0.01244118016656129,58.08324640061416,0.012944862026273428,51.155191006081914,0.011400824343289321,0.007554297963117986,0.005953281346436962,0.005194273983225358,-46.52339053921423,-36.16626472843227,-10.357125810781966,-0.002308265686194672,16.23015388373213,-0.6753969223253574,1.0739358975885267,-0.9785212820482294,23.44888828170356,-0.5310222343659288,4754.656732012164,4652.34635,4550.035967987836,0.04398227230531285,-0.3081943725923037,96.14488854727134,3.0406509263551644,49.7368526696106,-112.66700000000037,-107.96500000000106,-0.025109801195594528,-0.024061878687480637
2022-06-16 23:00:00,4516.349,4521.266,4515.067,4519.186,1256.0,-0.0528770004155614,-1.0,-5.904738093766856,-10.876936002396397,-0.0013075095772995763,-0.0024085230824751613,-29.04110000000023,-0.006430685964784522,-19.534242424242116,-0.004325544782748283,28.167088736807493,2.615259359494889,0.10235115931922167,36.29357142857147,0.008036629480206232,0.9660138552899613,0.0,0.9579936230448411,0.0,4710.053,4476.122,-0.036502561648457055,-0.0004751881204309216,-1.0,1.0,0.0,1.0,0.0,56.11675777938384,0.01242615626271365,64.08492392599298,0.014190578898360033,58.62510164738275,0.012981588794773171,0.00825470121851955,0.006309455085194601,0.005487257228877531,-51.14002571445599,-39.161016925637014,-11.979008788818973,-0.0026525594309543365,24.120173940599585,-0.5175965211880083,16.725403658682012,-0.6654919268263597,28.154964280600808,-0.43690071438798384,4760.858503294766,4643.6083,4526.358096705234,0.05049960966551202,-0.04408988818228878,-0.46572193803877815,1.5931259600614438,0.48043804742225094,29.046000000000276,141.71300000000065,0.006431770991220426,0.03138007169588982
2022-06-17 09:00:00,4517.176,4536.696,4508.437,4524.84,81115.0,-0.0524445063250855,-1.0,-6.543707336594012,-12.259446859310376,-0.001447983627271374,-0.00271275554033633,-25.39330000000091,-0.005618998642676117,-19.600515151515083,-0.004337178233317921,30.930517061804885,2.763428324997392,0.0981084112319448,34.80014285714287,0.007700533427290418,0.9648720102932716,0.0,0.9599664226455733,0.0,4710.053,4476.122,-0.040081714579432604,-0.008700611824253161,-1.0,1.0,0.0,2.0,0.0,53.33883934309943,0.01180275371341198,64.23851713029731,0.014214621201760078,64.49511888905401,0.014271401727889495,0.008057616518713508,0.006269597431804955,0.005331344507693322,-53.92161708292679,-42.11313695709497,-11.808480125831814,-0.0026129661682063572,21.46577301867356,-0.5706845396265288,19.09646197549968,-0.6180707604900064,30.541520658462915,-0.3891695868307417,4765.121337778109,4636.1311000000005,4507.140862221892,0.05564563857053488,0.04669011386283223,-0.9906997408367272,-0.9800935097868294,-0.9757762777242044,3.1669999999994616,-25.879000000000815,0.0007007899210166304,-0.005726473749918861
2022-06-17 10:00:00,4523.805,4525.03,4503.322,4507.034,45885.0,-0.0539667550766201,-1.0,-6.714034964902012,-12.209851920328854,-0.0014838170995884964,-0.002698405229870858,-11.738699999999824,-0.002594279576736376,-17.525030303030164,-0.003873071821993742,31.87911585522114,0.9485987934162559,0.030668701448500757,32.037357142857154,0.00708032928078278,0.9648656211309806,0.0,0.962392763491733,0.0,4710.053,4476.122,-0.03680574295023856,-0.007219418952387714,-1.0,1.0,0.0,3.0,0.0,41.94596253834172,0.00927015375976647,59.48475301134703,0.013146266610829781,68.40698406585966,0.015118100102072042,0.008059589424056213,0.006377654180869482,0.005361438755221372,-55.035403857849815,-44.69759033724594,-10.337813520603873,-0.002284680457342994,27.70647929037031,-0.44587041419259377,25.260764910403836,-0.4947847017919233,32.031034600617446,-0.3593793079876511,4765.50856813172,4628.6946,4491.88063186828,0.05911557359248536,0.12045322777272262,63.58200636942675,-0.2379704263194483,52.36513157894737,5.654000000000451,2.4870000000009895,0.001249546945306453,0.0005496326941949305
2022-06-17 11:00:00,4506.206,4508.778,4486.816,4493.071,47502.0,-0.0491590273111642,-1.0,-6.333433818512932,-10.58088507077392,-0.0014052332018158577,-0.0023476381741903704,4.8942999999992045,0.0010859248010996155,-16.430393939394076,-0.0036455003311255422,33.19128034947483,1.3121644942536896,0.04116063005677062,32.75857142857142,0.00726832134582775,0.9640873967332448,0.0,0.9599083692092963,0.0,4710.053,4476.122,-0.039282572828798344,-0.006076688705088873,-1.0,0.0,1.0,0.0,1.0,14.80365411872175,0.0032845667724542907,57.00169260048578,0.012647273706052758,72.73159333347594,0.0161373518223905,0.008148800146120239,0.006168895049948033,0.00539884319777224,-56.701266386830866,-47.09832554716293,-9.602940839667937,-0.0021306564005658573,26.28918168731785,-0.474216366253643,21.88312663977537,-0.5623374672044926,30.19499591458164,-0.3961000817083672,4765.924936666952,4620.46175,4474.998563333049,0.06296478340804423,0.11011527177765679,-0.43432164211304936,16.634511913912377,-0.4575343437448277,-17.806000000000495,-23.460000000000946,-0.003950713484744179,-0.005205197032017275
