,amount
2023-07-12 10:50:00,1031554670.0
2023-07-12 10:55:00,740222760.0
2023-07-12 11:00:00,330853530.0
2023-07-12 11:05:00,282545040.0
2023-07-12 11:10:00,324005930.0
2023-07-12 11:15:00,443631990.0
2023-07-12 11:20:00,421439050.0
2023-07-12 11:25:00,441692810.0
2023-07-12 11:30:00,123701900.0
2023-07-12 13:30:00,1854779910.0
2023-07-12 13:35:00,1566027630.0
2023-07-12 13:40:00,824149770.0
2023-07-12 13:45:00,849524670.0
2023-07-12 13:50:00,642786490.0
2023-07-12 13:55:00,333879890.0
2023-07-12 14:00:00,372065510.0
2023-07-12 14:05:00,556866790.0
2023-07-12 14:10:00,285805310.0
2023-07-12 14:15:00,358160740.0
2023-07-12 14:20:00,579934630.0
2023-07-12 14:25:00,842908730.0
2023-07-12 14:30:00,473689310.0
2023-07-12 14:35:00,358565760.0
2023-07-12 14:40:00,668173510.0
2023-07-12 14:45:00,1341390750.0
2023-07-12 14:50:00,1002334140.0
2023-07-12 14:55:00,3613151250.0
2023-07-12 15:00:00,895179160.0
2023-07-12 21:00:00,4527373870.0
2023-07-12 21:05:00,1447497030.0
2023-07-12 21:10:00,647367150.0
2023-07-12 21:15:00,566854310.0
2023-07-12 21:20:00,757595260.0
2023-07-12 21:25:00,668851640.0
2023-07-12 21:30:00,715266540.0
2023-07-12 21:35:00,344007010.0
2023-07-12 21:40:00,407646070.0
2023-07-12 21:45:00,272742450.0
2023-07-12 21:50:00,225267050.0
2023-07-12 21:55:00,440142300.0
2023-07-12 22:00:00,772120140.0
2023-07-12 22:05:00,303455810.0
2023-07-12 22:10:00,320099100.0
2023-07-12 22:15:00,425680670.0
2023-07-12 22:20:00,266475030.0
2023-07-12 22:25:00,133009230.0
2023-07-12 22:30:00,210386600.0
2023-07-12 22:35:00,516753220.0
2023-07-12 22:40:00,184538750.0
2023-07-12 22:45:00,361988310.0
2023-07-12 22:50:00,241121010.0
2023-07-12 22:55:00,289573850.0
2023-07-12 23:00:00,140893450.0
2023-07-13 09:00:00,1978910150.0
2023-07-13 09:05:00,698893190.0
2023-07-13 09:10:00,1080471970.0
2023-07-13 09:15:00,625938660.0
2023-07-13 09:20:00,1278841380.0
2023-07-13 09:25:00,941196730.0
2023-07-13 09:30:00,438957140.0
2023-07-13 09:35:00,464486700.0
2023-07-13 09:40:00,530159580.0
2023-07-13 09:45:00,448649210.0
2023-07-13 09:50:00,370171310.0
2023-07-13 09:55:00,873139250.0
2023-07-13 10:00:00,1168710470.0
2023-07-13 10:05:00,452202740.0
2023-07-13 10:10:00,488758350.0
2023-07-13 10:15:00,112056340.0
2023-07-13 10:30:00,670676620.0
2023-07-13 10:35:00,686147500.0
2023-07-13 10:40:00,576616610.0
2023-07-13 10:45:00,496542400.0
2023-07-13 10:50:00,513065950.0
2023-07-13 10:55:00,872767670.0
2023-07-13 11:00:00,720410370.0
2023-07-13 11:05:00,846322280.0
2023-07-13 11:10:00,471511220.0
2023-07-13 11:15:00,495056330.0
2023-07-13 11:20:00,663543240.0
2023-07-13 11:25:00,517681440.0
2023-07-13 11:30:00,113730920.0
2023-07-13 13:30:00,2834084170.0
2023-07-13 13:35:00,1841687940.0
2023-07-13 13:40:00,887418900.0
2023-07-13 13:45:00,1310973970.0
2023-07-13 13:50:00,595322190.0
2023-07-13 13:55:00,371163580.0
2023-07-13 14:00:00,1105077950.0
2023-07-13 14:05:00,516555980.0
2023-07-13 14:10:00,379929300.0
2023-07-13 14:15:00,638300640.0
2023-07-13 14:20:00,241660130.0
2023-07-13 14:25:00,463847990.0
2023-07-13 14:30:00,572733630.0
2023-07-13 14:35:00,753276870.0
2023-07-13 14:40:00,894414030.0
2023-07-13 14:45:00,755065010.0
2023-07-13 14:50:00,1617575700.0
2023-07-13 14:55:00,1332680320.0
2023-07-13 15:00:00,645228200.0
2023-07-13 21:00:00,2995723390.0
2023-07-13 21:05:00,945613700.0
2023-07-13 21:10:00,1340354060.0
2023-07-13 21:15:00,1065824170.0
2023-07-13 21:20:00,652348240.0
2023-07-13 21:25:00,607452280.0
2023-07-13 21:30:00,1731691740.0
2023-07-13 21:35:00,891905360.0
2023-07-13 21:40:00,1029588610.0
2023-07-13 21:45:00,411097370.0
2023-07-13 21:50:00,409123490.0
2023-07-13 21:55:00,343453520.0
2023-07-13 22:00:00,693393590.0
2023-07-13 22:05:00,402552810.0
2023-07-13 22:10:00,400963750.0
2023-07-13 22:15:00,228424560.0
2023-07-13 22:20:00,319878270.0
2023-07-13 22:25:00,133150580.0
2023-07-13 22:30:00,420315790.0
2023-07-13 22:35:00,188889560.0
2023-07-13 22:40:00,404786370.0
2023-07-13 22:45:00,636477700.0
2023-07-13 22:50:00,285132000.0
2023-07-13 22:55:00,434369380.0
2023-07-13 23:00:00,116786810.0
2023-07-14 09:00:00,1018469140.0
2023-07-14 09:05:00,725204960.0
2023-07-14 09:10:00,394667780.0
2023-07-14 09:15:00,923665600.0
2023-07-14 09:20:00,389211160.0
2023-07-14 09:25:00,556003660.0
2023-07-14 09:30:00,575752580.0
2023-07-14 09:35:00,442502140.0
2023-07-14 09:40:00,656689070.0
2023-07-14 09:45:00,870159410.0
2023-07-14 09:50:00,362831240.0
2023-07-14 09:55:00,440276910.0
2023-07-14 10:00:00,638520060.0
2023-07-14 10:05:00,721269040.0
2023-07-14 10:10:00,308709790.0
2023-07-14 10:15:00,29156630.0
2023-07-14 10:30:00,489953900.0
2023-07-14 10:35:00,653269770.0
2023-07-14 10:40:00,313606270.0
2023-07-14 10:45:00,670939000.0
2023-07-14 10:50:00,326899130.0
2023-07-14 10:55:00,228786190.0
2023-07-14 11:00:00,458704160.0
2023-07-14 11:05:00,280857200.0
2023-07-14 11:10:00,309254990.0
2023-07-14 11:15:00,669460880.0
2023-07-14 11:20:00,376622600.0
2023-07-14 11:25:00,428586970.0
2023-07-14 11:30:00,74848790.0
2023-07-14 13:30:00,2581496410.0
2023-07-14 13:35:00,1341222300.0
2023-07-14 13:40:00,937441080.0
2023-07-14 13:45:00,785865850.0
2023-07-14 13:50:00,579480560.0
2023-07-14 13:55:00,589547060.0
2023-07-14 14:00:00,1643855710.0
2023-07-14 14:05:00,890652930.0
2023-07-14 14:10:00,905207010.0
2023-07-14 14:15:00,895812430.0
2023-07-14 14:20:00,1191017990.0
2023-07-14 14:25:00,1427905500.0
2023-07-14 14:30:00,2146025600.0
2023-07-14 14:35:00,1059271690.0
2023-07-14 14:40:00,648946450.0
2023-07-14 14:45:00,990386770.0
2023-07-14 14:50:00,740286340.0
2023-07-14 14:55:00,1135462220.0
2023-07-14 15:00:00,569939030.0
2023-07-14 21:00:00,2813501680.0
2023-07-14 21:05:00,1863415410.0
2023-07-14 21:10:00,1222586350.0
2023-07-14 21:15:00,1198858080.0
2023-07-14 21:20:00,590241430.0
2023-07-14 21:25:00,520627520.0
2023-07-14 21:30:00,410275790.0
2023-07-14 21:35:00,268102570.0
2023-07-14 21:40:00,297222920.0
2023-07-14 21:45:00,698707670.0
2023-07-14 21:50:00,365826420.0
2023-07-14 21:55:00,521307510.0
2023-07-14 22:00:00,530830810.0
2023-07-14 22:05:00,287960700.0
2023-07-14 22:10:00,555690930.0
2023-07-14 22:15:00,406199690.0
2023-07-14 22:20:00,291585880.0
2023-07-14 22:25:00,207866430.0
2023-07-14 22:30:00,390175340.0
2023-07-14 22:35:00,487034240.0
2023-07-14 22:40:00,478222500.0
2023-07-14 22:45:00,818972990.0
2023-07-14 22:50:00,1001116020.0
2023-07-14 22:55:00,3074338860.0
2023-07-14 23:00:00,753894140.0
2023-07-17 09:00:00,4685519470.0
2023-07-17 09:05:00,2815977000.0
2023-07-17 09:10:00,1225517160.0
2023-07-17 09:15:00,1186601290.0
2023-07-17 09:20:00,703659550.0
2023-07-17 09:25:00,823942050.0
2023-07-17 09:30:00,1170912840.0
2023-07-17 09:35:00,1361036630.0
2023-07-17 09:40:00,2350198080.0
2023-07-17 09:45:00,1439054560.0
2023-07-17 09:50:00,1145404410.0
2023-07-17 09:55:00,611651160.0
2023-07-17 10:00:00,1553939830.0
2023-07-17 10:05:00,1023444880.0
2023-07-17 10:10:00,696297720.0
2023-07-17 10:15:00,139230050.0
2023-07-17 10:30:00,737121670.0
2023-07-17 10:35:00,631130660.0
2023-07-17 10:40:00,554438520.0
2023-07-17 10:45:00,322462110.0
2023-07-17 10:50:00,621075490.0
2023-07-17 10:55:00,471460420.0
2023-07-17 11:00:00,653192710.0
2023-07-17 11:05:00,291323810.0
2023-07-17 11:10:00,287429590.0
2023-07-17 11:15:00,338378740.0
2023-07-17 11:20:00,352229180.0
2023-07-17 11:25:00,277139560.0
2023-07-17 11:30:00,91984640.0
2023-07-17 13:30:00,821632550.0
2023-07-17 13:35:00,536322650.0
2023-07-17 13:40:00,1040901700.0
2023-07-17 13:45:00,886568470.0
2023-07-17 13:50:00,744795860.0
2023-07-17 13:55:00,1454217280.0
2023-07-17 14:00:00,1458304760.0
2023-07-17 14:05:00,1315727650.0
2023-07-17 14:10:00,1345110800.0
2023-07-17 14:15:00,1093807750.0
2023-07-17 14:20:00,685232420.0
2023-07-17 14:25:00,427579050.0
2023-07-17 14:30:00,438516900.0
2023-07-17 14:35:00,3203084490.0
2023-07-17 14:40:00,2414728490.0
2023-07-17 14:45:00,1972893220.0
2023-07-17 14:50:00,1121900100.0
2023-07-17 14:55:00,1947685600.0
2023-07-17 15:00:00,659899900.0
2023-07-17 21:00:00,2942323200.0
2023-07-17 21:05:00,1301903520.0
2023-07-17 21:10:00,980320960.0
2023-07-17 21:15:00,952881980.0
2023-07-17 21:20:00,473173920.0
2023-07-17 21:25:00,717993340.0
2023-07-17 21:30:00,459519000.0
2023-07-17 21:35:00,445433800.0
2023-07-17 21:40:00,301380650.0
2023-07-17 21:45:00,321542990.0
2023-07-17 21:50:00,462007100.0
2023-07-17 21:55:00,414354080.0
2023-07-17 22:00:00,964250340.0
2023-07-17 22:05:00,438244680.0
2023-07-17 22:10:00,515729350.0
2023-07-17 22:15:00,502114560.0
2023-07-17 22:20:00,499635410.0
2023-07-17 22:25:00,405048390.0
2023-07-17 22:30:00,523258680.0
2023-07-17 22:35:00,193709060.0
2023-07-17 22:40:00,290663890.0
2023-07-17 22:45:00,273277160.0
2023-07-17 22:50:00,299705650.0
2023-07-17 22:55:00,424864350.0
2023-07-17 23:00:00,141161190.0
2023-07-18 09:00:00,666188300.0
2023-07-18 09:05:00,553211770.0
2023-07-18 09:10:00,594700460.0
2023-07-18 09:15:00,1280139540.0
2023-07-18 09:20:00,705503220.0
2023-07-18 09:25:00,353901660.0
2023-07-18 09:30:00,401302980.0
2023-07-18 09:35:00,404977300.0
2023-07-18 09:40:00,424499890.0
2023-07-18 09:45:00,592154700.0
2023-07-18 09:50:00,512057590.0
2023-07-18 09:55:00,706964880.0
2023-07-18 10:00:00,540977220.0
2023-07-18 10:05:00,330854290.0
2023-07-18 10:10:00,1794930650.0
2023-07-18 10:15:00,391880110.0
2023-07-18 10:30:00,1612310740.0
2023-07-18 10:35:00,1115410110.0
2023-07-18 10:40:00,2765747840.0
2023-07-18 10:45:00,1641427900.0
2023-07-18 10:50:00,1096459370.0
2023-07-18 10:55:00,641952950.0
2023-07-18 11:00:00,814771460.0
2023-07-18 11:05:00,745515170.0
2023-07-18 11:10:00,438930400.0
2023-07-18 11:15:00,755755970.0
2023-07-18 11:20:00,418564200.0
2023-07-18 11:25:00,341983380.0
2023-07-18 11:30:00,309071960.0
2023-07-18 13:30:00,1029858200.0
2023-07-18 13:35:00,577276690.0
2023-07-18 13:40:00,418331380.0
2023-07-18 13:45:00,465033280.0
2023-07-18 13:50:00,552914740.0
2023-07-18 13:55:00,269540960.0
2023-07-18 14:00:00,308004630.0
2023-07-18 14:05:00,248786330.0
2023-07-18 14:10:00,798617630.0
2023-07-18 14:15:00,667277280.0
2023-07-18 14:20:00,375597360.0
2023-07-18 14:25:00,803160750.0
2023-07-18 14:30:00,526812310.0
2023-07-18 14:35:00,419521410.0
2023-07-18 14:40:00,488704470.0
2023-07-18 14:45:00,510182730.0
2023-07-18 14:50:00,995649460.0
2023-07-18 14:55:00,1155458630.0
2023-07-18 15:00:00,421508750.0
2023-07-18 21:00:00,3027663730.0
2023-07-18 21:05:00,1688979350.0
2023-07-18 21:10:00,1011381680.0
2023-07-18 21:15:00,371576930.0
2023-07-18 21:20:00,382894840.0
2023-07-18 21:25:00,324297790.0
2023-07-18 21:30:00,626556660.0
2023-07-18 21:35:00,477361070.0
2023-07-18 21:40:00,437776070.0
2023-07-18 21:45:00,347908630.0
2023-07-18 21:50:00,211662220.0
2023-07-18 21:55:00,290812850.0
2023-07-18 22:00:00,393918410.0
2023-07-18 22:05:00,178651170.0
2023-07-18 22:10:00,209353770.0
2023-07-18 22:15:00,118865070.0
2023-07-18 22:20:00,194640210.0
2023-07-18 22:25:00,311528850.0
2023-07-18 22:30:00,210404010.0
2023-07-18 22:35:00,164668140.0
2023-07-18 22:40:00,840737520.0
2023-07-18 22:45:00,1383343270.0
2023-07-18 22:50:00,260373730.0
2023-07-18 22:55:00,525417880.0
2023-07-18 23:00:00,140797920.0
2023-07-19 09:00:00,650701920.0
2023-07-19 09:05:00,1081385320.0
2023-07-19 09:10:00,786119400.0
2023-07-19 09:15:00,363993710.0
2023-07-19 09:20:00,428188200.0
2023-07-19 09:25:00,455922960.0
2023-07-19 09:30:00,538189770.0
2023-07-19 09:35:00,575607580.0
2023-07-19 09:40:00,277774560.0
2023-07-19 09:45:00,266674030.0
2023-07-19 09:50:00,268794510.0
2023-07-19 09:55:00,459129610.0
2023-07-19 10:00:00,691630020.0
2023-07-19 10:05:00,1240315090.0
2023-07-19 10:10:00,1202503470.0
2023-07-19 10:15:00,118643320.0
2023-07-19 10:30:00,638809970.0
2023-07-19 10:35:00,406481850.0
2023-07-19 10:40:00,252039020.0
2023-07-19 10:45:00,242151060.0
2023-07-19 10:50:00,356374930.0
2023-07-19 10:55:00,3520139250.0
2023-07-19 11:00:00,3240793690.0
2023-07-19 11:05:00,1977177310.0
2023-07-19 11:10:00,1522224490.0
2023-07-19 11:15:00,923397600.0
2023-07-19 11:20:00,589946150.0
2023-07-19 11:25:00,549076280.0
2023-07-19 11:30:00,184534630.0
2023-07-19 13:30:00,1240481400.0
2023-07-19 13:35:00,885870390.0
2023-07-19 13:40:00,414954410.0
2023-07-19 13:45:00,425552360.0
2023-07-19 13:50:00,284523500.0
2023-07-19 13:55:00,424655120.0
2023-07-19 14:00:00,736295510.0
2023-07-19 14:05:00,1055817150.0
2023-07-19 14:10:00,1230885980.0
2023-07-19 14:15:00,1029636580.0
2023-07-19 14:20:00,638553000.0
2023-07-19 14:25:00,685124360.0
2023-07-19 14:30:00,755298950.0
2023-07-19 14:35:00,548724660.0
2023-07-19 14:40:00,454142340.0
2023-07-19 14:45:00,459471840.0
2023-07-19 14:50:00,839973510.0
2023-07-19 14:55:00,643971680.0
2023-07-19 15:00:00,386063470.0
2023-07-19 21:00:00,4520511880.0
2023-07-19 21:05:00,2167889200.0
2023-07-19 21:10:00,1242905100.0
2023-07-19 21:15:00,1514931840.0
2023-07-19 21:20:00,796148980.0
2023-07-19 21:25:00,844745010.0
2023-07-19 21:30:00,471025130.0
2023-07-19 21:35:00,589855700.0
2023-07-19 21:40:00,1131441670.0
2023-07-19 21:45:00,542024260.0
2023-07-19 21:50:00,1580444240.0
2023-07-19 21:55:00,812576360.0
2023-07-19 22:00:00,1734032440.0
2023-07-19 22:05:00,858558600.0
2023-07-19 22:10:00,618577490.0
2023-07-19 22:15:00,1139874060.0
2023-07-19 22:20:00,548551940.0
2023-07-19 22:25:00,1160817700.0
2023-07-19 22:30:00,1241557950.0
2023-07-19 22:35:00,695855730.0
2023-07-19 22:40:00,461448440.0
2023-07-19 22:45:00,605354610.0
2023-07-19 22:50:00,324143610.0
2023-07-19 22:55:00,475337420.0
2023-07-19 23:00:00,183882700.0
2023-07-20 09:00:00,995295680.0
2023-07-20 09:05:00,1008301720.0
2023-07-20 09:10:00,731545890.0
2023-07-20 09:15:00,600241110.0
2023-07-20 09:20:00,661769830.0
2023-07-20 09:25:00,1234157300.0
2023-07-20 09:30:00,1729692340.0
2023-07-20 09:35:00,662572650.0
2023-07-20 09:40:00,556304890.0
2023-07-20 09:45:00,455378750.0
2023-07-20 09:50:00,849204510.0
2023-07-20 09:55:00,584612610.0
2023-07-20 10:00:00,552798700.0
2023-07-20 10:05:00,710488740.0
2023-07-20 10:10:00,981987170.0
2023-07-20 10:15:00,83932330.0
2023-07-20 10:30:00,605698350.0
2023-07-20 10:35:00,668248540.0
2023-07-20 10:40:00,2810861670.0
2023-07-20 10:45:00,912121140.0
2023-07-20 10:50:00,427899570.0
2023-07-20 10:55:00,414488140.0
2023-07-20 11:00:00,406147360.0
2023-07-20 11:05:00,484148880.0
2023-07-20 11:10:00,620371700.0
2023-07-20 11:15:00,511553960.0
2023-07-20 11:20:00,1005620650.0
2023-07-20 11:25:00,518438140.0
2023-07-20 11:30:00,144515920.0
2023-07-20 13:30:00,1508000950.0
2023-07-20 13:35:00,789027780.0
2023-07-20 13:40:00,862690880.0
2023-07-20 13:45:00,1282688180.0
2023-07-20 13:50:00,3180110010.0
2023-07-20 13:55:00,1569627050.0
2023-07-20 14:00:00,999853560.0
2023-07-20 14:05:00,1089855060.0
2023-07-20 14:10:00,685466000.0
2023-07-20 14:15:00,690715840.0
2023-07-20 14:20:00,1750773450.0
2023-07-20 14:25:00,747868360.0
2023-07-20 14:30:00,933963230.0
2023-07-20 14:35:00,1352484540.0
2023-07-20 14:40:00,558009870.0
2023-07-20 14:45:00,1434957920.0
2023-07-20 14:50:00,1097754960.0
2023-07-20 14:55:00,1303740610.0
2023-07-20 15:00:00,710873360.0
2023-07-20 21:00:00,3147949080.0
2023-07-20 21:05:00,1850230700.0
2023-07-20 21:10:00,1473029720.0
2023-07-20 21:15:00,953730190.0
2023-07-20 21:20:00,1620996560.0
2023-07-20 21:25:00,763889070.0
2023-07-20 21:30:00,1002331480.0
2023-07-20 21:35:00,781766830.0
2023-07-20 21:40:00,1477331970.0
2023-07-20 21:45:00,770169100.0
2023-07-20 21:50:00,528007530.0
2023-07-20 21:55:00,422336920.0
2023-07-20 22:00:00,351930860.0
2023-07-20 22:05:00,491163520.0
2023-07-20 22:10:00,789182460.0
2023-07-20 22:15:00,433182790.0
2023-07-20 22:20:00,232705990.0
2023-07-20 22:25:00,513880100.0
2023-07-20 22:30:00,1353609140.0
2023-07-20 22:35:00,3030923860.0
2023-07-20 22:40:00,1599287780.0
2023-07-20 22:45:00,688939680.0
2023-07-20 22:50:00,339620230.0
2023-07-20 22:55:00,553071520.0
2023-07-20 23:00:00,222773640.0
2023-07-21 09:00:00,1135764230.0
2023-07-21 09:05:00,945129570.0
2023-07-21 09:10:00,1488422600.0
2023-07-21 09:15:00,940281560.0
2023-07-21 09:20:00,564876470.0
2023-07-21 09:25:00,411101820.0
2023-07-21 09:30:00,1369678620.0
2023-07-21 09:35:00,1041828460.0
2023-07-21 09:40:00,536035180.0
2023-07-21 09:45:00,965919440.0
2023-07-21 09:50:00,998476780.0
2023-07-21 09:55:00,867496870.0
2023-07-21 10:00:00,1852956140.0
2023-07-21 10:05:00,820963160.0
2023-07-21 10:10:00,680067960.0
2023-07-21 10:15:00,92551790.0
2023-07-21 10:30:00,1048665460.0
2023-07-21 10:35:00,700152410.0
2023-07-21 10:40:00,1532732090.0
2023-07-21 10:45:00,1771890470.0
2023-07-21 10:50:00,736812720.0
2023-07-21 10:55:00,693461690.0
2023-07-21 11:00:00,605963260.0
2023-07-21 11:05:00,1268908820.0
2023-07-21 11:10:00,675647030.0
2023-07-21 11:15:00,1415351990.0
2023-07-21 11:20:00,640417250.0
2023-07-21 11:25:00,1534176780.0
2023-07-21 11:30:00,668211210.0
2023-07-21 13:30:00,2297192440.0
2023-07-21 13:35:00,1233913380.0
2023-07-21 13:40:00,1345802530.0
2023-07-21 13:45:00,855993260.0
2023-07-21 13:50:00,928977620.0
2023-07-21 13:55:00,424736140.0
2023-07-21 14:00:00,733662360.0
2023-07-21 14:05:00,447035750.0
2023-07-21 14:10:00,906275220.0
2023-07-21 14:15:00,1368584950.0
2023-07-21 14:20:00,1734770200.0
2023-07-21 14:25:00,2286866440.0
2023-07-21 14:30:00,2288869870.0
2023-07-21 14:35:00,1976104890.0
2023-07-21 14:40:00,4333841000.0
2023-07-21 14:45:00,4428282390.0
2023-07-21 14:50:00,2894216250.0
2023-07-21 14:55:00,5891795620.0
2023-07-21 15:00:00,1261518420.0
2023-07-21 21:00:00,4912577560.0
2023-07-21 21:05:00,3210734270.0
2023-07-21 21:10:00,2599337750.0
2023-07-21 21:15:00,1992577030.0
2023-07-21 21:20:00,918437630.0
2023-07-21 21:25:00,910102170.0
2023-07-21 21:30:00,1458247040.0
2023-07-21 21:35:00,771472600.0
2023-07-21 21:40:00,446556930.0
2023-07-21 21:45:00,1015963920.0
2023-07-21 21:50:00,788610570.0
2023-07-21 21:55:00,887768570.0
2023-07-21 22:00:00,704652770.0
2023-07-21 22:05:00,613872110.0
2023-07-21 22:10:00,1190351600.0
2023-07-21 22:15:00,610328000.0
2023-07-21 22:20:00,1024498950.0
2023-07-21 22:25:00,494525650.0
2023-07-21 22:30:00,465209950.0
2023-07-21 22:35:00,997757280.0
2023-07-21 22:40:00,930573760.0
2023-07-21 22:45:00,435786340.0
2023-07-21 22:50:00,1281035130.0
2023-07-21 22:55:00,1073946520.0
2023-07-21 23:00:00,504702520.0
2023-07-24 09:00:00,3767237600.0
2023-07-24 09:05:00,2600642310.0
2023-07-24 09:10:00,1397120290.0
2023-07-24 09:15:00,2107993250.0
2023-07-24 09:20:00,1704686220.0
2023-07-24 09:25:00,1553158360.0
2023-07-24 09:30:00,931797910.0
2023-07-24 09:35:00,731788260.0
2023-07-24 09:40:00,784666970.0
2023-07-24 09:45:00,974615670.0
2023-07-24 09:50:00,876259340.0
2023-07-24 09:55:00,575594040.0
2023-07-24 10:00:00,478548870.0
2023-07-24 10:05:00,580095200.0
2023-07-24 10:10:00,537643850.0
2023-07-24 10:15:00,70148790.0
2023-07-24 10:30:00,956932920.0
2023-07-24 10:35:00,854419890.0
2023-07-24 10:40:00,513872110.0
2023-07-24 10:45:00,517492820.0
2023-07-24 10:50:00,1887954160.0
2023-07-24 10:55:00,1241687660.0
2023-07-24 11:00:00,623454900.0
2023-07-24 11:05:00,375927480.0
2023-07-24 11:10:00,385166540.0
2023-07-24 11:15:00,1006452460.0
2023-07-24 11:20:00,718623650.0
2023-07-24 11:25:00,932061340.0
2023-07-24 11:30:00,211754630.0
2023-07-24 13:30:00,864420240.0
2023-07-24 13:35:00,878265640.0
2023-07-24 13:40:00,614511990.0
2023-07-24 13:45:00,901932460.0
2023-07-24 13:50:00,1344239600.0
2023-07-24 13:55:00,1252194590.0
2023-07-24 14:00:00,1699304590.0
2023-07-24 14:05:00,2540268660.0
2023-07-24 14:10:00,1108938370.0
2023-07-24 14:15:00,789442750.0
2023-07-24 14:20:00,1669695450.0
2023-07-24 14:25:00,899401000.0
2023-07-24 14:30:00,763243640.0
2023-07-24 14:35:00,978621390.0
2023-07-24 14:40:00,722397850.0
2023-07-24 14:45:00,886571020.0
2023-07-24 14:50:00,1165215480.0
2023-07-24 14:55:00,1380193940.0
2023-07-24 15:00:00,403670890.0
2023-07-24 21:00:00,4188742190.0
2023-07-24 21:05:00,2370277670.0
2023-07-24 21:10:00,1611522900.0
2023-07-24 21:15:00,1505092650.0
2023-07-24 21:20:00,1029747450.0
2023-07-24 21:25:00,574401750.0
2023-07-24 21:30:00,601404950.0
2023-07-24 21:35:00,679896890.0
2023-07-24 21:40:00,826030570.0
2023-07-24 21:45:00,1366816540.0
2023-07-24 21:50:00,1170032210.0
2023-07-24 21:55:00,510600000.0
2023-07-24 22:00:00,794271480.0
2023-07-24 22:05:00,855963900.0
2023-07-24 22:10:00,453203370.0
2023-07-24 22:15:00,605655390.0
2023-07-24 22:20:00,2459897320.0
2023-07-24 22:25:00,2739512000.0
2023-07-24 22:30:00,2435798710.0
2023-07-24 22:35:00,3994859380.0
2023-07-24 22:40:00,3143677930.0
2023-07-24 22:45:00,2366434080.0
2023-07-24 22:50:00,1353260240.0
2023-07-24 22:55:00,1371590350.0
2023-07-24 23:00:00,472784060.0
2023-07-25 09:00:00,3093174680.0
2023-07-25 09:05:00,2189746780.0
2023-07-25 09:10:00,2002583370.0
2023-07-25 09:15:00,1257695530.0
2023-07-25 09:20:00,976025560.0
2023-07-25 09:25:00,692433230.0
2023-07-25 09:30:00,911775570.0
2023-07-25 09:35:00,1039766670.0
2023-07-25 09:40:00,1283944350.0
2023-07-25 09:45:00,1072160170.0
2023-07-25 09:50:00,852699260.0
2023-07-25 09:55:00,1293786270.0
2023-07-25 10:00:00,1451342270.0
2023-07-25 10:05:00,1520978170.0
2023-07-25 10:10:00,875508090.0
2023-07-25 10:15:00,187848870.0
2023-07-25 10:30:00,1394041380.0
2023-07-25 10:35:00,1139024240.0
2023-07-25 10:40:00,1224072910.0
2023-07-25 10:45:00,1315451550.0
2023-07-25 10:50:00,862554850.0
2023-07-25 10:55:00,681114600.0
2023-07-25 11:00:00,624948340.0
2023-07-25 11:05:00,880247100.0
2023-07-25 11:10:00,453700400.0
2023-07-25 11:15:00,323795060.0
2023-07-25 11:20:00,503328900.0
2023-07-25 11:25:00,542971750.0
2023-07-25 11:30:00,437204250.0
2023-07-25 13:30:00,1987526640.0
2023-07-25 13:35:00,864046000.0
2023-07-25 13:40:00,665301930.0
2023-07-25 13:45:00,649348310.0
2023-07-25 13:50:00,674124000.0
2023-07-25 13:55:00,473886820.0
2023-07-25 14:00:00,440020280.0
2023-07-25 14:05:00,364798580.0
2023-07-25 14:10:00,351178560.0
2023-07-25 14:15:00,621181720.0
2023-07-25 14:20:00,252865340.0
2023-07-25 14:25:00,402624870.0
2023-07-25 14:30:00,518893760.0
2023-07-25 14:35:00,477745170.0
2023-07-25 14:40:00,658699400.0
2023-07-25 14:45:00,589294660.0
2023-07-25 14:50:00,722092510.0
2023-07-25 14:55:00,1296968080.0
2023-07-25 15:00:00,501002470.0
2023-07-25 21:00:00,3852875430.0
2023-07-25 21:05:00,2142245950.0
2023-07-25 21:10:00,1503606220.0
2023-07-25 21:15:00,837479020.0
2023-07-25 21:20:00,1020080780.0
2023-07-25 21:25:00,928015790.0
2023-07-25 21:30:00,879196530.0
2023-07-25 21:35:00,765955610.0
2023-07-25 21:40:00,664336240.0
2023-07-25 21:45:00,820340340.0
2023-07-25 21:50:00,757747700.0
2023-07-25 21:55:00,357606710.0
2023-07-25 22:00:00,663731800.0
2023-07-25 22:05:00,410680010.0
2023-07-25 22:10:00,497994790.0
2023-07-25 22:15:00,319091720.0
2023-07-25 22:20:00,327541390.0
2023-07-25 22:25:00,458084350.0
2023-07-25 22:30:00,914742120.0
2023-07-25 22:35:00,464883830.0
2023-07-25 22:40:00,503999960.0
2023-07-25 22:45:00,833309910.0
2023-07-25 22:50:00,460481550.0
2023-07-25 22:55:00,546579400.0
2023-07-25 23:00:00,208631860.0
2023-07-26 09:00:00,1084400410.0
2023-07-26 09:05:00,1618229130.0
2023-07-26 09:10:00,1328615260.0
2023-07-26 09:15:00,1688942150.0
2023-07-26 09:20:00,1763488540.0
2023-07-26 09:25:00,631589450.0
2023-07-26 09:30:00,907162890.0
2023-07-26 09:35:00,955948130.0
2023-07-26 09:40:00,1427117640.0
2023-07-26 09:45:00,982551150.0
2023-07-26 09:50:00,548643780.0
2023-07-26 09:55:00,496868960.0
2023-07-26 10:00:00,732772270.0
2023-07-26 10:05:00,403072390.0
2023-07-26 10:10:00,359206080.0
