,vwap
2023-09-05 22:10:00,38076.54861660079
2023-09-05 22:15:00,38061.29088206145
2023-09-05 22:20:00,38105.33049864708
2023-09-05 22:25:00,38078.96984011628
2023-09-05 22:30:00,38040.19945807617
2023-09-05 22:35:00,38027.58740325594
2023-09-05 22:40:00,38082.29185101762
2023-09-05 22:45:00,38203.660948572855
2023-09-05 22:50:00,38240.626829402994
2023-09-05 22:55:00,38211.15324892499
2023-09-05 23:00:00,38221.29525341915
2023-09-06 09:00:00,38201.89955735286
2023-09-06 09:05:00,38153.45596645063
2023-09-06 09:10:00,38149.367912434675
2023-09-06 09:15:00,38168.51317752362
2023-09-06 09:20:00,38185.30027297543
2023-09-06 09:25:00,38123.382484361035
2023-09-06 09:30:00,38108.63207057602
2023-09-06 09:35:00,38081.15635582721
2023-09-06 09:40:00,38059.29677335415
2023-09-06 09:45:00,38052.93135435993
2023-09-06 09:50:00,38085.346583442835
2023-09-06 09:55:00,38121.22071050642
2023-09-06 10:00:00,38151.19511820694
2023-09-06 10:05:00,38159.50638996365
2023-09-06 10:10:00,38154.99888218198
2023-09-06 10:15:00,38171.32802124834
2023-09-06 10:30:00,38167.94341216216
2023-09-06 10:35:00,38195.41784302654
2023-09-06 10:40:00,38158.25698848955
2023-09-06 10:45:00,38157.05409209733
2023-09-06 10:50:00,38151.73578264217
2023-09-06 10:55:00,38225.15373026059
2023-09-06 11:00:00,38221.24960720645
2023-09-06 11:05:00,38154.68268567487
2023-09-06 11:10:00,38125.88541065034
2023-09-06 11:15:00,38124.31956027293
2023-09-06 11:20:00,38095.11763665311
2023-09-06 11:25:00,38069.364689585695
2023-09-06 11:30:00,38057.16122396503
2023-09-06 13:30:00,38077.44343891403
2023-09-06 13:35:00,38121.84333672431
2023-09-06 13:40:00,38170.73182894901
2023-09-06 13:45:00,38177.42852131205
2023-09-06 13:50:00,38178.74119586393
2023-09-06 13:55:00,38167.933532168725
2023-09-06 14:00:00,38193.23629572668
2023-09-06 14:05:00,38123.572658402205
2023-09-06 14:10:00,38087.40684684685
2023-09-06 14:15:00,38011.59857855903
2023-09-06 14:20:00,37997.74915615562
2023-09-06 14:25:00,38030.686478692725
2023-09-06 14:30:00,38082.3375748503
2023-09-06 14:35:00,38044.85265225933
2023-09-06 14:40:00,38055.545416839486
2023-09-06 14:45:00,38064.40030852295
2023-09-06 14:50:00,38119.013085836166
2023-09-06 14:55:00,38168.38082315694
2023-09-06 15:00:00,38166.47622774408
2023-09-06 21:00:00,38223.539394438274
2023-09-06 21:05:00,38215.7262793177
2023-09-06 21:10:00,38219.02583423036
2023-09-06 21:15:00,38191.91036796906
2023-09-06 21:20:00,38229.10384068279
2023-09-06 21:25:00,38191.91247127637
2023-09-06 21:30:00,38181.30941776662
2023-09-06 21:35:00,38229.0625
2023-09-06 21:40:00,38237.91417425228
2023-09-06 21:45:00,38223.5956884279
2023-09-06 21:50:00,38227.488278633624
2023-09-06 21:55:00,38249.906592226755
2023-09-06 22:00:00,38198.98840254396
2023-09-06 22:05:00,38203.25902335456
2023-09-06 22:10:00,38202.59541984733
2023-09-06 22:15:00,38211.53563485156
2023-09-06 22:20:00,38231.05957353264
2023-09-06 22:25:00,38219.11153846154
2023-09-06 22:30:00,38234.55438428366
2023-09-06 22:35:00,38202.46646545942
2023-09-06 22:40:00,38129.96870356906
2023-09-06 22:45:00,38039.96070138668
2023-09-06 22:50:00,37978.74641396287
2023-09-06 22:55:00,37948.83858782508
2023-09-06 23:00:00,37936.92234603092
2023-09-07 09:00:00,37809.39451869396
2023-09-07 09:05:00,37857.531501284924
2023-09-07 09:10:00,37872.061219995594
2023-09-07 09:15:00,37901.267221128815
2023-09-07 09:20:00,37873.668759545224
2023-09-07 09:25:00,37857.05712171163
2023-09-07 09:30:00,37862.09559939302
2023-09-07 09:35:00,37827.12072976613
2023-09-07 09:40:00,37799.07822967383
2023-09-07 09:45:00,37792.06114247927
2023-09-07 09:50:00,37803.88199544189
2023-09-07 09:55:00,37855.70220184671
2023-09-07 10:00:00,37844.173892100196
2023-09-07 10:05:00,37818.25356988317
2023-09-07 10:10:00,37824.88006686168
2023-09-07 10:15:00,37855.70733532934
2023-09-07 10:30:00,37900.76848905602
2023-09-07 10:35:00,37931.94741902331
2023-09-07 10:40:00,37924.53010833963
2023-09-07 10:45:00,37910.1841730038
2023-09-07 10:50:00,37895.97242310288
2023-09-07 10:55:00,37867.61962331382
2023-09-07 11:00:00,37817.742013302544
2023-09-07 11:05:00,37743.02370766155
2023-09-07 11:10:00,37700.454682779455
2023-09-07 11:15:00,37710.04669528973
2023-09-07 11:20:00,37726.65371778738
2023-09-07 11:25:00,37745.30394533833
2023-09-07 11:30:00,37706.66729252722
2023-09-07 13:30:00,37731.55965428139
2023-09-07 13:35:00,37763.82480978158
2023-09-07 13:40:00,37769.0769428553
2023-09-07 13:45:00,37769.15228348862
2023-09-07 13:50:00,37794.69511804978
2023-09-07 13:55:00,37728.36299794164
2023-09-07 14:00:00,37745.203438041055
2023-09-07 14:05:00,37831.87216387917
2023-09-07 14:10:00,37894.42172024726
2023-09-07 14:15:00,37924.871174629945
2023-09-07 14:20:00,37992.02224412744
2023-09-07 14:25:00,37970.44919944653
2023-09-07 14:30:00,38000.66428874135
2023-09-07 14:35:00,37992.36795924144
2023-09-07 14:40:00,38029.94759957595
2023-09-07 14:45:00,38056.40334461477
2023-09-07 14:50:00,38015.13635276294
2023-09-07 14:55:00,37997.17970900511
2023-09-07 15:00:00,37963.79822968679
2023-09-07 21:00:00,37955.67953250655
2023-09-07 21:05:00,37922.11250732123
2023-09-07 21:10:00,37955.0244461882
2023-09-07 21:15:00,37921.76801226367
2023-09-07 21:20:00,37893.30897762674
2023-09-07 21:25:00,37857.89252887108
2023-09-07 21:30:00,37856.69906957367
2023-09-07 21:35:00,37846.1858993143
2023-09-07 21:40:00,37888.03334871153
2023-09-07 21:45:00,37834.07567085409
2023-09-07 21:50:00,37825.72461607276
2023-09-07 21:55:00,37803.20242992442
2023-09-07 22:00:00,37814.833371638706
2023-09-07 22:05:00,37851.6856760796
2023-09-07 22:10:00,37813.37944664032
2023-09-07 22:15:00,37768.83386088165
2023-09-07 22:20:00,37775.301744684904
2023-09-07 22:25:00,37761.26734216679
2023-09-07 22:30:00,37743.959385682945
2023-09-07 22:35:00,37713.22732362822
2023-09-07 22:40:00,37782.94805520702
2023-09-07 22:45:00,37798.47623568504
2023-09-07 22:50:00,37786.86467042582
2023-09-07 22:55:00,37798.235411870686
2023-09-07 23:00:00,37804.09568261377
2023-09-08 09:00:00,37818.75216899283
2023-09-08 09:05:00,37821.91061331014
2023-09-08 09:10:00,37865.91760414431
2023-09-08 09:15:00,37858.249176359845
2023-09-08 09:20:00,37869.475495431354
2023-09-08 09:25:00,37875.68258971872
2023-09-08 09:30:00,37852.62298213774
2023-09-08 09:35:00,37812.55466347796
2023-09-08 09:40:00,37808.36161335188
2023-09-08 09:45:00,37778.83126977958
2023-09-08 09:50:00,37759.83961983962
2023-09-08 09:55:00,37731.16941378094
2023-09-08 10:00:00,37722.9130783632
2023-09-08 10:05:00,37739.536106386266
2023-09-08 10:10:00,37780.01566548171
2023-09-08 10:15:00,37785.25824964132
2023-09-08 10:30:00,37784.11649671742
2023-09-08 10:35:00,37771.15946995659
2023-09-08 10:40:00,37712.593220902774
2023-09-08 10:45:00,37614.51542771135
2023-09-08 10:50:00,37612.40427910913
2023-09-08 10:55:00,37616.45764354357
2023-09-08 11:00:00,37544.29639039197
2023-09-08 11:05:00,37515.600161991795
2023-09-08 11:10:00,37530.136881482744
2023-09-08 11:15:00,37491.896222437186
2023-09-08 11:20:00,37394.79746919452
2023-09-08 11:25:00,37344.95148118495
2023-09-08 11:30:00,37356.09590826166
2023-09-08 13:30:00,37384.32357966681
2023-09-08 13:35:00,37356.326931470976
2023-09-08 13:40:00,37390.4283061062
2023-09-08 13:45:00,37418.94048142181
2023-09-08 13:50:00,37383.101422948836
2023-09-08 13:55:00,37401.387224034595
2023-09-08 14:00:00,37432.06590046991
2023-09-08 14:05:00,37444.84859483563
2023-09-08 14:10:00,37420.48588656821
2023-09-08 14:15:00,37396.61323051948
2023-09-08 14:20:00,37394.137902214796
2023-09-08 14:25:00,37342.65563605108
2023-09-08 14:30:00,37289.07127478245
2023-09-08 14:35:00,37290.02871996219
2023-09-08 14:40:00,37233.99405653908
2023-09-08 14:45:00,37206.77436781848
2023-09-08 14:50:00,37208.64044040329
2023-09-08 14:55:00,37148.73690956494
2023-09-08 15:00:00,37142.87106168917
2023-09-08 21:00:00,37148.85024051815
2023-09-08 21:05:00,37116.57794304727
2023-09-08 21:10:00,37138.96181512364
2023-09-08 21:15:00,37171.240129912694
2023-09-08 21:20:00,37169.92257847345
2023-09-08 21:25:00,37183.193805788476
2023-09-08 21:30:00,37192.75475304295
2023-09-08 21:35:00,37186.34942915965
2023-09-08 21:40:00,37123.57797740322
2023-09-08 21:45:00,37128.242561590756
2023-09-08 21:50:00,37172.8876953125
2023-09-08 21:55:00,37162.785935085005
2023-09-08 22:00:00,37182.11326979472
2023-09-08 22:05:00,37198.62556390977
2023-09-08 22:10:00,37169.3125
2023-09-08 22:15:00,37179.445952418966
2023-09-08 22:20:00,37170.32152527076
2023-09-08 22:25:00,37221.771840853246
2023-09-08 22:30:00,37260.37711592029
2023-09-08 22:35:00,37260.66571524513
2023-09-08 22:40:00,37237.13056776907
2023-09-08 22:45:00,37244.297819141546
2023-09-08 22:50:00,37283.302330388055
2023-09-08 22:55:00,37314.953330862285
2023-09-08 23:00:00,37330.259449071105
2023-09-11 09:00:00,37381.75127234765
2023-09-11 09:05:00,37408.31506759417
2023-09-11 09:10:00,37436.45369251137
2023-09-11 09:15:00,37410.600726916324
2023-09-11 09:20:00,37424.20751341682
2023-09-11 09:25:00,37448.71384224637
2023-09-11 09:30:00,37435.25343289249
2023-09-11 09:35:00,37476.331805630674
2023-09-11 09:40:00,37455.93151135989
2023-09-11 09:45:00,37473.130097530375
2023-09-11 09:50:00,37476.6841039487
2023-09-11 09:55:00,37500.51280986588
2023-09-11 10:00:00,37506.17095646648
2023-09-11 10:05:00,37468.435679274946
2023-09-11 10:10:00,37485.19166225049
2023-09-11 10:15:00,37480.61863173217
2023-09-11 10:30:00,37487.02695956066
2023-09-11 10:35:00,37498.95852928602
2023-09-11 10:40:00,37476.03395061728
2023-09-11 10:45:00,37437.73709296628
2023-09-11 10:50:00,37443.98938883787
2023-09-11 10:55:00,37418.83720930233
2023-09-11 11:00:00,37418.738546120956
2023-09-11 11:05:00,37456.19993033786
2023-09-11 11:10:00,37481.753410813544
2023-09-11 11:15:00,37491.12150273441
2023-09-11 11:20:00,37476.11264494754
2023-09-11 11:25:00,37477.56501857674
2023-09-11 11:30:00,37482.16539717084
2023-09-11 13:30:00,37573.26002200698
2023-09-11 13:35:00,37595.98809631711
2023-09-11 13:40:00,37668.21457165733
2023-09-11 13:45:00,37678.96365715422
2023-09-11 13:50:00,37657.93418035919
2023-09-11 13:55:00,37598.97752288263
2023-09-11 14:00:00,37568.65106291604
2023-09-11 14:05:00,37563.033343169074
2023-09-11 14:10:00,37538.9493229732
2023-09-11 14:15:00,37506.0670055122
2023-09-11 14:20:00,37523.583182562244
2023-09-11 14:25:00,37498.2763580042
2023-09-11 14:30:00,37475.60148717625
2023-09-11 14:35:00,37499.23931369632
2023-09-11 14:40:00,37491.55640342668
2023-09-11 14:45:00,37534.21070178363
2023-09-11 14:50:00,37569.752848525466
2023-09-11 14:55:00,37592.36319850154
2023-09-11 15:00:00,37596.4827645938
2023-09-11 21:00:00,37712.4788983914
2023-09-11 21:05:00,37709.992394151945
2023-09-11 21:10:00,37744.00594779161
2023-09-11 21:15:00,37761.588807590255
2023-09-11 21:20:00,37752.740387314065
2023-09-11 21:25:00,37739.25607026003
2023-09-11 21:30:00,37758.81790948101
2023-09-11 21:35:00,37748.3470387906
2023-09-11 21:40:00,37791.23953141859
2023-09-11 21:45:00,37742.09623655914
2023-09-11 21:50:00,37739.354273831676
2023-09-11 21:55:00,37754.19435112604
2023-09-11 22:00:00,37791.58511573396
2023-09-11 22:05:00,37773.923525454135
2023-09-11 22:10:00,37780.195906432746
2023-09-11 22:15:00,37784.342198164275
2023-09-11 22:20:00,37788.81989562254
2023-09-11 22:25:00,37770.17540362767
2023-09-11 22:30:00,37763.96555709663
2023-09-11 22:35:00,37765.802839978154
2023-09-11 22:40:00,37777.60526315789
2023-09-11 22:45:00,37742.42402139558
2023-09-11 22:50:00,37762.61449122344
2023-09-11 22:55:00,37802.31546525451
2023-09-11 23:00:00,37796.77049588836
2023-09-12 09:00:00,37832.08219457996
2023-09-12 09:05:00,37802.93532704773
2023-09-12 09:10:00,37779.195930080874
2023-09-12 09:15:00,37770.505972761166
2023-09-12 09:20:00,37724.6238604551
2023-09-12 09:25:00,37729.46008385385
2023-09-12 09:30:00,37743.25213408287
2023-09-12 09:35:00,37739.87465384055
2023-09-12 09:40:00,37710.55431648806
2023-09-12 09:45:00,37701.508683068016
2023-09-12 09:50:00,37678.28692024064
2023-09-12 09:55:00,37693.00030521925
2023-09-12 10:00:00,37700.93912805045
2023-09-12 10:05:00,37750.82920258621
2023-09-12 10:10:00,37777.53472222222
2023-09-12 10:15:00,37780.709046454765
2023-09-12 10:30:00,37782.53080878152
2023-09-12 10:35:00,37832.69555924959
2023-09-12 10:40:00,37913.09946767151
2023-09-12 10:45:00,37931.74109453673
2023-09-12 10:50:00,37922.658985154
2023-09-12 10:55:00,37920.10956293914
2023-09-12 11:00:00,37915.35488824433
2023-09-12 11:05:00,37922.22793228537
2023-09-12 11:10:00,37897.185176301275
2023-09-12 11:15:00,37914.079451831305
2023-09-12 11:20:00,37930.73704314611
2023-09-12 11:25:00,37966.182220697825
2023-09-12 11:30:00,37984.7763724084
2023-09-12 13:30:00,37866.853879593174
2023-09-12 13:35:00,37816.653225806454
2023-09-12 13:40:00,37836.87077738818
2023-09-12 13:45:00,37846.73157843233
2023-09-12 13:50:00,37868.564400715564
2023-09-12 13:55:00,37897.29357326478
2023-09-12 14:00:00,37907.64630010032
2023-09-12 14:05:00,37926.68278201866
2023-09-12 14:10:00,37958.06742738589
2023-09-12 14:15:00,37960.84220605132
2023-09-12 14:20:00,37907.04102903046
2023-09-12 14:25:00,37876.08709273183
2023-09-12 14:30:00,37864.969592594585
2023-09-12 14:35:00,37923.41906934937
2023-09-12 14:40:00,37923.564423076925
2023-09-12 14:45:00,37916.50184113625
2023-09-12 14:50:00,37925.415340650776
2023-09-12 14:55:00,37887.97409109904
2023-09-12 15:00:00,37912.755675675675
2023-09-12 21:00:00,37956.55300830914
2023-09-12 21:05:00,37980.98117038952
2023-09-12 21:10:00,37948.461061426984
2023-09-12 21:15:00,37906.43906291129
2023-09-12 21:20:00,37906.66734846935
2023-09-12 21:25:00,37859.63900272155
2023-09-12 21:30:00,37848.89832389833
2023-09-12 21:35:00,37872.73376029277
2023-09-12 21:40:00,37872.81758084688
2023-09-12 21:45:00,37884.62664534383
2023-09-12 21:50:00,37828.86606017241
2023-09-12 21:55:00,37795.9582107927
2023-09-12 22:00:00,37758.1697378666
2023-09-12 22:05:00,37773.00528283967
2023-09-12 22:10:00,37803.507237635706
2023-09-12 22:15:00,37811.89123455589
2023-09-12 22:20:00,37809.810998398294
2023-09-12 22:25:00,37801.375703942074
2023-09-12 22:30:00,37740.08954691402
2023-09-12 22:35:00,37742.71980038162
2023-09-12 22:40:00,37770.55950938825
2023-09-12 22:45:00,37839.83099555251
2023-09-12 22:50:00,37875.57784145177
2023-09-12 22:55:00,37885.65890998163
2023-09-12 23:00:00,37867.66016713092
2023-09-13 09:00:00,37864.20566739325
2023-09-13 09:05:00,37883.91435057366
2023-09-13 09:10:00,37825.35716537419
2023-09-13 09:15:00,37872.01518641754
2023-09-13 09:20:00,37883.553032612006
2023-09-13 09:25:00,37880.46507318881
2023-09-13 09:30:00,37859.691042230916
2023-09-13 09:35:00,37896.10110359559
2023-09-13 09:40:00,37869.08213041314
2023-09-13 09:45:00,37896.655476812135
2023-09-13 09:50:00,37911.63223812622
2023-09-13 09:55:00,37899.399258343634
2023-09-13 10:00:00,37868.83152173913
2023-09-13 10:05:00,37844.709273182954
2023-09-13 10:10:00,37818.41019641648
2023-09-13 10:15:00,37826.831168831166
2023-09-13 10:30:00,37768.35853208404
2023-09-13 10:35:00,37792.96739972585
2023-09-13 10:40:00,37772.72414075958
2023-09-13 10:45:00,37757.46863722289
2023-09-13 10:50:00,37731.47133961361
2023-09-13 10:55:00,37688.43686582505
2023-09-13 11:00:00,37734.18700049508
2023-09-13 11:05:00,37739.973175965664
2023-09-13 11:10:00,37669.55093137595
2023-09-13 11:15:00,37636.979714500376
2023-09-13 11:20:00,37648.06460066828
2023-09-13 11:25:00,37626.18233955125
2023-09-13 11:30:00,37570.56952770873
2023-09-13 13:30:00,37612.10989135676
2023-09-13 13:35:00,37676.274716981134
2023-09-13 13:40:00,37662.118709478236
2023-09-13 13:45:00,37555.2227276292
2023-09-13 13:50:00,37489.88717452528
2023-09-13 13:55:00,37512.847861993025
2023-09-13 14:00:00,37536.136782940746
2023-09-13 14:05:00,37500.57827715356
2023-09-13 14:10:00,37529.56986677818
2023-09-13 14:15:00,37568.117798411455
2023-09-13 14:20:00,37581.58113376366
2023-09-13 14:25:00,37546.74047034887
2023-09-13 14:30:00,37509.97104806022
2023-09-13 14:35:00,37543.98493227539
2023-09-13 14:40:00,37630.86024542573
2023-09-13 14:45:00,37650.65169491526
2023-09-13 14:50:00,37700.7324916313
2023-09-13 14:55:00,37737.3470906295
2023-09-13 15:00:00,37752.70859277709
2023-09-13 21:00:00,37802.19272153794
2023-09-13 21:05:00,37779.21158612144
2023-09-13 21:10:00,37767.03537057868
2023-09-13 21:15:00,37810.551359751356
2023-09-13 21:20:00,37831.34239551084
2023-09-13 21:25:00,37842.96163772877
2023-09-13 21:30:00,37850.836156597026
2023-09-13 21:35:00,37830.93068821944
2023-09-13 21:40:00,37828.28973668202
2023-09-13 21:45:00,37823.92240720941
2023-09-13 21:50:00,37814.95831348261
2023-09-13 21:55:00,37818.27828307005
2023-09-13 22:00:00,37842.878460816515
2023-09-13 22:05:00,37793.96533502431
2023-09-13 22:10:00,37775.51969365426
2023-09-13 22:15:00,37748.68984643829
2023-09-13 22:20:00,37748.94858978936
2023-09-13 22:25:00,37724.075923614
2023-09-13 22:30:00,37737.572869565214
2023-09-13 22:35:00,37785.92223984251
2023-09-13 22:40:00,37843.334148628266
2023-09-13 22:45:00,37841.43474814441
2023-09-13 22:50:00,37830.366853258696
2023-09-13 22:55:00,37822.83358003807
2023-09-13 23:00:00,37819.93195785777
2023-09-14 09:00:00,37838.54658089111
2023-09-14 09:05:00,37775.69153960329
2023-09-14 09:10:00,37746.65651227852
2023-09-14 09:15:00,37723.247025055316
2023-09-14 09:20:00,37744.16128436981
2023-09-14 09:25:00,37758.43427163302
2023-09-14 09:30:00,37758.36908134358
2023-09-14 09:35:00,37710.035803363106
2023-09-14 09:40:00,37775.11373464799
2023-09-14 09:45:00,37778.67459100205
2023-09-14 09:50:00,37738.552078468005
2023-09-14 09:55:00,37719.390630119036
2023-09-14 10:00:00,37725.51948051948
2023-09-14 10:05:00,37694.43550129646
2023-09-14 10:10:00,37656.59249819171
2023-09-14 10:15:00,37638.57788490509
2023-09-14 10:30:00,37629.16978131213
2023-09-14 10:35:00,37650.2886901931
2023-09-14 10:40:00,37675.41881336214
2023-09-14 10:45:00,37664.38433589019
2023-09-14 10:50:00,37627.90645636631
2023-09-14 10:55:00,37604.70199077446
2023-09-14 11:00:00,37633.819009397026
2023-09-14 11:05:00,37695.925652751146
2023-09-14 11:10:00,37739.526526562004
2023-09-14 11:15:00,37723.211841204655
2023-09-14 11:20:00,37739.500756429654
2023-09-14 11:25:00,37754.54497708174
2023-09-14 11:30:00,37712.41421568627
2023-09-14 13:30:00,37829.2103156274
2023-09-14 13:35:00,37865.858766792975
2023-09-14 13:40:00,37843.40593561368
2023-09-14 13:45:00,37845.668152060294
2023-09-14 13:50:00,37786.033101045294
2023-09-14 13:55:00,37701.24855675439
2023-09-14 14:00:00,37639.75896219373
2023-09-14 14:05:00,37654.30415165611
2023-09-14 14:10:00,37668.45873846921
2023-09-14 14:15:00,37670.54889888705
2023-09-14 14:20:00,37730.49292853102
2023-09-14 14:25:00,37817.58507523914
2023-09-14 14:30:00,37815.22728616185
2023-09-14 14:35:00,37829.54140903129
2023-09-14 14:40:00,37813.34563584564
2023-09-14 14:45:00,37845.920010444774
2023-09-14 14:50:00,37804.803778677466
2023-09-14 14:55:00,37876.37074432063
2023-09-14 15:00:00,37926.6087944183
2023-09-14 21:00:00,38131.55403571213
2023-09-14 21:05:00,38104.05027105231
2023-09-14 21:10:00,38103.16042166788
2023-09-14 21:15:00,38086.89404993515
2023-09-14 21:20:00,38099.06646398993
2023-09-14 21:25:00,38083.968060122126
2023-09-14 21:30:00,38073.47514311539
2023-09-14 21:35:00,38075.97147809644
2023-09-14 21:40:00,38097.64349043397
2023-09-14 21:45:00,38098.44791510985
2023-09-14 21:50:00,38053.318970047294
2023-09-14 21:55:00,38042.928134556576
2023-09-14 22:00:00,38056.209890524726
2023-09-14 22:05:00,38067.238192069504
2023-09-14 22:10:00,38074.66197878115
2023-09-14 22:15:00,38093.316342292244
2023-09-14 22:20:00,38117.106829699944
2023-09-14 22:25:00,38141.34642827164
2023-09-14 22:30:00,38167.4688973384
2023-09-14 22:35:00,38162.724783204016
2023-09-14 22:40:00,38156.47104187553
2023-09-14 22:45:00,38146.80729820159
2023-09-14 22:50:00,38124.827721992515
2023-09-14 22:55:00,38152.99789956082
2023-09-14 23:00:00,38168.41891891892
2023-09-15 09:00:00,38210.12068424646
2023-09-15 09:05:00,38226.62703289793
2023-09-15 09:10:00,38269.75405159845
2023-09-15 09:15:00,38303.37120927082
2023-09-15 09:20:00,38264.36380772856
2023-09-15 09:25:00,38258.535477357946
2023-09-15 09:30:00,38225.5011820331
2023-09-15 09:35:00,38205.58450184502
2023-09-15 09:40:00,38184.15418054014
2023-09-15 09:45:00,38163.30291293044
2023-09-15 09:50:00,38196.49078670021
2023-09-15 09:55:00,38212.1260925866
2023-09-15 10:00:00,38224.7066521265
2023-09-15 10:05:00,38229.879318147534
2023-09-15 10:10:00,38249.033554051035
2023-09-15 10:15:00,38213.88425698872
2023-09-15 10:30:00,38228.6584566057
2023-09-15 10:35:00,38206.65597311335
2023-09-15 10:40:00,38202.963883366465
2023-09-15 10:45:00,38205.14075630252
2023-09-15 10:50:00,38219.074969770256
2023-09-15 10:55:00,38187.0877693017
2023-09-15 11:00:00,38222.18677859392
2023-09-15 11:05:00,38182.969851213784
2023-09-15 11:10:00,38174.0163599182
2023-09-15 11:15:00,38146.7522127171
2023-09-15 11:20:00,38201.21492167249
2023-09-15 11:25:00,38233.156243999234
2023-09-15 11:30:00,38226.28944504897
2023-09-15 13:30:00,38149.54943430553
2023-09-15 13:35:00,38166.3392928089
2023-09-15 13:40:00,38110.80120344027
2023-09-15 13:45:00,38062.83477311652
2023-09-15 13:50:00,38066.663923041306
2023-09-15 13:55:00,38091.684028975505
2023-09-15 14:00:00,38135.60169963074
2023-09-15 14:05:00,38137.197785296834
2023-09-15 14:10:00,38096.32017273288
2023-09-15 14:15:00,38134.75719810915
2023-09-15 14:20:00,38158.95332598309
2023-09-15 14:25:00,38136.57059348867
2023-09-15 14:30:00,38190.67432696203
2023-09-15 14:35:00,38192.36280834915
2023-09-15 14:40:00,38200.239367882874
2023-09-15 14:45:00,38237.281392220284
2023-09-15 14:50:00,38269.18701360423
2023-09-15 14:55:00,38279.97793497307
2023-09-15 15:00:00,38270.03840645749
2023-09-15 21:00:00,38140.9732648065
2023-09-15 21:05:00,38124.675573399785
2023-09-15 21:10:00,38154.56811541271
2023-09-15 21:15:00,38133.54620738709
2023-09-15 21:20:00,38082.92703500632
2023-09-15 21:25:00,38070.984040747026
2023-09-15 21:30:00,38058.26750666343
2023-09-15 21:35:00,38118.12284026307
2023-09-15 21:40:00,38133.73434368738
2023-09-15 21:45:00,38098.71468401487
2023-09-15 21:50:00,38095.98166189112
2023-09-15 21:55:00,38091.41592267395
2023-09-15 22:00:00,38098.54363935776
2023-09-15 22:05:00,38114.36129551398
2023-09-15 22:10:00,37980.527712165145
2023-09-15 22:15:00,38017.14034969284
2023-09-15 22:20:00,38018.66179185006
2023-09-15 22:25:00,38003.297098024384
2023-09-15 22:30:00,37984.04667863555
2023-09-15 22:35:00,37971.8562844515
2023-09-15 22:40:00,37959.53531975271
2023-09-15 22:45:00,38000.896065499204
2023-09-15 22:50:00,38017.380934120716
2023-09-15 22:55:00,38034.57297785811
2023-09-15 23:00:00,38010.56003068661
2023-09-18 09:00:00,38016.61455179374
2023-09-18 09:05:00,38113.234548187116
2023-09-18 09:10:00,38097.97913210512
2023-09-18 09:15:00,38100.9555284144
2023-09-18 09:20:00,38125.10325691412
2023-09-18 09:25:00,38092.31845077999
2023-09-18 09:30:00,38107.14798850575
2023-09-18 09:35:00,38131.94249043564
2023-09-18 09:40:00,38176.36188937782
2023-09-18 09:45:00,38183.1472947602
2023-09-18 09:50:00,38209.30321126074
2023-09-18 09:55:00,38195.92029512045
2023-09-18 10:00:00,38175.46714456392
2023-09-18 10:05:00,38208.91469891854
2023-09-18 10:10:00,38240.76207600014
2023-09-18 10:15:00,38243.007564296524
2023-09-18 10:30:00,38236.28989612842
2023-09-18 10:35:00,38309.43171620607
2023-09-18 10:40:00,38399.30969158139
2023-09-18 10:45:00,38392.524037939795
2023-09-18 10:50:00,38393.30275229358
2023-09-18 10:55:00,38324.09561069725
2023-09-18 11:00:00,38303.76264871502
2023-09-18 11:05:00,38277.291676626664
2023-09-18 11:10:00,38254.31739194283
2023-09-18 11:15:00,38283.977439076894
2023-09-18 11:20:00,38293.2149106124
2023-09-18 11:25:00,38276.091586053306
2023-09-18 11:30:00,38319.856912535266
2023-09-18 13:30:00,38341.66946734925
2023-09-18 13:35:00,38363.92645641096
2023-09-18 13:40:00,38356.2498933174
2023-09-18 13:45:00,38369.8275862069
2023-09-18 13:50:00,38393.41658095042
2023-09-18 13:55:00,38390.21118085294
2023-09-18 14:00:00,38373.54231093618
2023-09-18 14:05:00,38377.66752105456
2023-09-18 14:10:00,38350.5223269152
2023-09-18 14:15:00,38390.64066682891
2023-09-18 14:20:00,38388.097727437744
2023-09-18 14:25:00,38407.4943302363
2023-09-18 14:30:00,38422.514792899405
2023-09-18 14:35:00,38408.929475587705
2023-09-18 14:40:00,38417.94760457375
2023-09-18 14:45:00,38370.93238495158
2023-09-18 14:50:00,38389.13475926415
2023-09-18 14:55:00,38424.44136763971
2023-09-18 15:00:00,38430.84668803419
2023-09-18 21:00:00,38483.59992460891
2023-09-18 21:05:00,38548.67442298043
2023-09-18 21:10:00,38566.82309003816
2023-09-18 21:15:00,38620.00773824877
2023-09-18 21:20:00,38649.53345407239
2023-09-18 21:25:00,38645.96607263151
2023-09-18 21:30:00,38611.72439932764
2023-09-18 21:35:00,38602.745547219514
2023-09-18 21:40:00,38619.40532486882
2023-09-18 21:45:00,38635.539648394035
2023-09-18 21:50:00,38614.51084773001
2023-09-18 21:55:00,38576.48754731088
2023-09-18 22:00:00,38598.238808801216
2023-09-18 22:05:00,38586.66787395871
2023-09-18 22:10:00,38624.47524219591
2023-09-18 22:15:00,38631.25539523986
2023-09-18 22:20:00,38611.95024378047
2023-09-18 22:25:00,38620.071988687494
2023-09-18 22:30:00,38626.170376055255
2023-09-18 22:35:00,38635.74652406417
2023-09-18 22:40:00,38617.46697038724
2023-09-18 22:45:00,38619.41622519996
2023-09-18 22:50:00,38614.90105844455
