,volume
2023-01-11 21:25:00,9915.0
2023-01-11 21:30:00,20707.0
2023-01-11 21:35:00,22705.0
2023-01-11 21:40:00,9186.0
2023-01-11 21:45:00,6533.0
2023-01-11 21:50:00,7540.0
2023-01-11 21:55:00,11010.0
2023-01-11 22:00:00,14886.0
2023-01-11 22:05:00,8943.0
2023-01-11 22:10:00,7567.0
2023-01-11 22:15:00,9341.0
2023-01-11 22:20:00,6459.0
2023-01-11 22:25:00,5352.0
2023-01-11 22:30:00,48125.0
2023-01-11 22:35:00,147705.0
2023-01-11 22:40:00,39539.0
2023-01-11 22:45:00,48418.0
2023-01-11 22:50:00,35403.0
2023-01-11 22:55:00,21477.0
2023-01-11 23:00:00,9978.0
2023-01-12 09:00:00,23281.0
2023-01-12 09:05:00,12500.0
2023-01-12 09:10:00,13985.0
2023-01-12 09:15:00,23467.0
2023-01-12 09:20:00,31944.0
2023-01-12 09:25:00,27883.0
2023-01-12 09:30:00,14135.0
2023-01-12 09:35:00,6865.0
2023-01-12 09:40:00,15260.0
2023-01-12 09:45:00,11160.0
2023-01-12 09:50:00,6238.0
2023-01-12 09:55:00,4192.0
2023-01-12 10:00:00,11034.0
2023-01-12 10:05:00,11905.0
2023-01-12 10:10:00,13707.0
2023-01-12 10:15:00,2204.0
2023-01-12 10:30:00,18079.0
2023-01-12 10:35:00,10753.0
2023-01-12 10:40:00,8206.0
2023-01-12 10:45:00,9813.0
2023-01-12 10:50:00,6323.0
2023-01-12 10:55:00,10451.0
2023-01-12 11:00:00,20041.0
2023-01-12 11:05:00,9617.0
2023-01-12 11:10:00,9444.0
2023-01-12 11:15:00,9312.0
2023-01-12 11:20:00,10149.0
2023-01-12 11:25:00,10641.0
2023-01-12 11:30:00,3752.0
2023-01-12 13:30:00,52422.0
2023-01-12 13:35:00,23803.0
2023-01-12 13:40:00,31397.0
2023-01-12 13:45:00,16546.0
2023-01-12 13:50:00,15315.0
2023-01-12 13:55:00,8980.0
2023-01-12 14:00:00,9697.0
2023-01-12 14:05:00,8657.0
2023-01-12 14:10:00,6977.0
2023-01-12 14:15:00,10023.0
2023-01-12 14:20:00,10862.0
2023-01-12 14:25:00,9053.0
2023-01-12 14:30:00,14794.0
2023-01-12 14:35:00,9331.0
2023-01-12 14:40:00,7534.0
2023-01-12 14:45:00,24427.0
2023-01-12 14:50:00,11890.0
2023-01-12 14:55:00,16742.0
2023-01-12 15:00:00,6030.0
2023-01-12 21:00:00,40946.0
2023-01-12 21:05:00,41214.0
2023-01-12 21:10:00,24586.0
2023-01-12 21:15:00,11012.0
2023-01-12 21:20:00,12590.0
2023-01-12 21:25:00,8974.0
2023-01-12 21:30:00,21136.0
2023-01-12 21:35:00,20143.0
2023-01-12 21:40:00,7929.0
2023-01-12 21:45:00,7651.0
2023-01-12 21:50:00,5791.0
2023-01-12 21:55:00,9591.0
2023-01-12 22:00:00,5859.0
2023-01-12 22:05:00,7503.0
2023-01-12 22:10:00,8714.0
2023-01-12 22:15:00,9045.0
2023-01-12 22:20:00,40535.0
2023-01-12 22:25:00,58834.0
2023-01-12 22:30:00,33823.0
2023-01-12 22:35:00,20968.0
2023-01-12 22:40:00,14489.0
2023-01-12 22:45:00,15911.0
2023-01-12 22:50:00,18390.0
2023-01-12 22:55:00,28649.0
2023-01-12 23:00:00,6726.0
2023-01-13 09:00:00,25351.0
2023-01-13 09:05:00,17786.0
2023-01-13 09:10:00,12808.0
2023-01-13 09:15:00,15649.0
2023-01-13 09:20:00,17940.0
2023-01-13 09:25:00,15456.0
2023-01-13 09:30:00,15851.0
2023-01-13 09:35:00,10002.0
2023-01-13 09:40:00,14560.0
2023-01-13 09:45:00,86205.0
2023-01-13 09:50:00,54903.0
2023-01-13 09:55:00,19983.0
2023-01-13 10:00:00,24750.0
2023-01-13 10:05:00,27885.0
2023-01-13 10:10:00,15635.0
2023-01-13 10:15:00,1694.0
2023-01-13 10:30:00,11404.0
2023-01-13 10:35:00,10345.0
2023-01-13 10:40:00,13403.0
2023-01-13 10:45:00,9558.0
2023-01-13 10:50:00,13952.0
2023-01-13 10:55:00,13817.0
2023-01-13 11:00:00,12590.0
2023-01-13 11:05:00,11207.0
2023-01-13 11:10:00,9316.0
